lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_level_a,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.0337,-44.14134,89,-0.02185201,1.621629,3.196597,2058.0,22.99,41.56863,65.09804,90.14873,7.650906,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,1441.03,0.0009999999999763531,-16627.780721727217,-11435.28625612666,74.0862731,client1
-23.03375,-44.14158,92,1.567086,0.9124042,1.264283,2082.25,19.49,30.19608,64.70588,92.00775,6.486131,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,1442.005,0.0,-16652.346176596067,-11440.846002458944,62.80736851666667,client1
-23.0338,-44.14183,93,-0.9520368,-1.4587,-0.5821585,2095.25,8.67,31.76471,64.70588,93.33301,2.885314,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,1443.031,0.005999999999858119,-16677.93531100884,-11446.405748790874,27.939457233333336,client1
-23.0338,-44.14183,93,1.604402,1.406203,1.658796,2094.75,11.01,31.76471,64.70588,93.33301,3.664048,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,1443.067,0.0019999999999527063,-16677.93531100884,-11446.405748790874,35.48019813333333,client1
-23.03384,-44.14209,94,1.001978,1.205065,0.900112,2111.0,11.41,32.15686,61.96078,94.6599,3.797166,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,1444.041,0.0009999999999763531,-16704.54874264357,-11450.853545856913,36.7692241,client1
-23.03385,-44.14235,94,-0.8146394,-1.684473,-0.9661045,2055.0,6.6,27.84314,61.96078,95.38335,2.196432,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,1445.049,0.008000000000038199,-16731.164024092006,-11451.965495123512,21.2687832,client1
-23.03385,-44.14235,95,3.742125,-0.483182,0.3284534,1984.75,6.91,27.05882,61.96078,95.38335,2.299598,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,1445.076,0.0,-16731.164024092006,-11451.965495123512,22.267773966666667,client1
-23.03384,-44.14261,93,3.281039,1.283276,1.073088,2004.75,8.07,31.76471,61.96078,94.25146,2.685638,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,1446.074,0.0009999999999763531,-16757.780544004596,-11450.853545856913,26.005927966666665,client1
-23.03382,-44.14286,92,2.434584,2.763159,1.598398,2020.25,12.37,31.37255,60.39216,93.62238,4.116647,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1447.09,0.0009999999999763531,-16783.37399852618,-11448.629647323718,39.86286511666667,client1
-23.03379,-44.14312,91,1.131863,0.1766411,0.1470212,1963.0,6.0,26.66667,60.39216,93.42694,1.996757,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1448.094,0.0009999999999763531,-16809.991767624164,-11445.29379952463,19.335263616666666,client1
-23.03375,-44.14337,90,0.3476308,0.01099744,-0.0475574,1934.0,5.83,26.66667,60.39216,91.58387,1.940182,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1449.093,0.0009999999999763531,-16835.586476935256,-11440.846002458944,18.787429033333332,client1
-23.03371,-44.14361,88,-0.4538212,0.4397821,0.1297588,1904.5,5.82,26.27451,58.03922,90.33007,1.936854,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,1450.025,0.9320000000000164,-16860.157504842024,-11436.398205392905,18.7552029,client1
-23.03371,-44.14361,87,0.891296,-0.6333846,-0.9241139,1886.0,5.67,26.27451,58.03922,90.33007,1.886935,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,1450.076,0.0009999999999763531,-16860.157504842024,-11436.398205392905,18.271820583333334,client1
-23.03367,-44.14385,87,-0.2027752,0.7329644,2.239901,1911.75,16.78,34.11765,58.03922,88.17962,5.584263,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,1451.079,0.0019999999999527063,-16884.728540021097,-11431.950408327219,54.07428005,client1
-23.03363,-44.14408,86,3.423206,3.765702,4.224203,1877.5,10.66,31.37255,58.03922,86.38015,3.547571,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,1452.077,0.0,-16908.275893188977,-11427.50261126118,34.352312516666665,client1
-23.0336,-44.1443,85,1.244442,0.4824209,0.8720391,1851.5,10.2,31.37255,59.60784,85.22711,3.394486,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,1453.037,0.0,-16930.798937274114,-11424.166763462092,32.869939433333336,client1
-23.03357,-44.14453,86,0.3964309,-0.2688177,-0.01430424,1905.25,12.81,36.47059,59.60784,84.46202,4.263075,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,1453.98,0.0009999999999763531,-16954.345675870023,-11420.830915663004,41.28077625,client1
-23.03354,-44.14476,86,0.2294115,-0.3434098,0.1799027,1923.5,25.93,41.96078,59.60784,82.94986,8.629317,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,1455.042,0.0009999999999763531,-16977.892419693202,-11417.495067863209,83.56055295,client1
-23.03351,-44.14499,87,0.3191447,0.150858,0.6491421,1864.75,24.97,29.80392,59.60784,84.17941,8.309835,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,1456.042,0.0029999999999290594,-17001.439168743647,-11414.15922006412,80.46690224999999,client1
-23.03349,-44.14521,87,-0.2102667,-0.0170016,-1.780269,1851.5,7.91,25.88235,59.60784,85.71413,2.632391,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,1457.053,0.00200000000018008,-17023.961603106345,-11411.935321531279,25.490319516666666,client1
-23.03346,-44.14544,85,-0.9481644,-1.357685,0.344788,1818.75,5.36,25.88235,59.60784,84.51048,1.783769,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,1458.042,0.0009999999999763531,-17047.508361626642,-11408.59947373219,17.272829816666665,client1
-23.03344,-44.14566,83,-0.1101513,0.5981241,-2.118545,1852.25,15.14,34.11765,62.35294,83.52895,5.038483,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1459.016,0.0009999999999763531,-17070.030803565467,-11406.375575198994,48.78931038333333,client1
-23.03341,-44.14589,83,-1.718748,0.7007404,-0.4154333,1816.5,15.29,34.11765,62.35294,83.8067,5.088402,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1460.012,0.0,-17093.57757155624,-11403.039727399553,49.2726927,client1
-23.03339,-44.14611,83,0.7538055,-0.09357232,-0.3859979,1825.5,7.52,27.05882,62.35294,82.59438,2.502602,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1461.056,0.0009999999999763531,-17116.10002107119,-11400.81582886671,24.233529366666666,client1
-23.03337,-44.14633,81,-0.3779053,-0.7242012,-0.126246,1784.75,5.29,25.88235,62.7451,81.42625,1.760474,34.90196,8.784314,obd-15-spin-trajeto-t1,spin,eletronuclear,1462.054,0.00200000000018008,-17138.622473919677,-11398.591930333867,17.047256566666668,client1
-23.03335,-44.14655,79,-0.7768805,-0.1959836,0.4951363,1686.5,4.59,25.4902,62.7451,80.10391,1.527519,34.90196,8.784314,obd-15-spin-trajeto-t1,spin,eletronuclear,1463.068,0.0009999999999763531,-17161.144930101702,-11396.36803180067,14.79147565,client1
-23.03334,-44.14676,77,0.4903363,-0.7553873,-0.2472649,1650.5,5.06,25.4902,62.7451,77.35229,1.683931,34.90196,8.784314,obd-15-spin-trajeto-t1,spin,eletronuclear,1464.067,0.0019999999999527063,-17182.64306326405,-11395.256082534426,16.306065183333335,client1
-23.03333,-44.14697,75,-0.2641778,1.119372,-0.06380519,1682.5,7.36,32.94118,62.7451,74.79559,2.449355,34.90196,8.784314,obd-15-spin-trajeto-t1,spin,eletronuclear,1465.069,0.0039999999999054126,-17204.141198017525,-11394.14413326818,23.71792091666667,client1
-23.03333,-44.14697,75,0.4567779,0.6260719,0.2993973,1803.25,16.27,34.5098,54.5098,74.79559,5.414538,34.90196,7.631372,obd-15-spin-trajeto-t1,spin,eletronuclear,1465.092,0.0010000000002037268,-17204.141198017525,-11394.14413326818,52.430776300000005,client1
-23.03333,-44.14717,74,-0.1658217,0.1711724,-0.03986866,1698.25,17.34,35.29412,54.5098,73.96796,5.770627,34.90196,7.631372,obd-15-spin-trajeto-t1,spin,eletronuclear,1466.087,0.0019999999999527063,-17224.615006416483,-11394.14413326818,55.87890478333333,client1
-23.03333,-44.14737,73,-1.710309,-0.5767892,0.1123269,1632.5,18.6,36.47059,54.5098,73.42117,6.189946,34.90196,7.631372,obd-15-spin-trajeto-t1,spin,eletronuclear,1467.074,0.0009999999999763531,-17245.088814816092,-11394.14413326818,59.93931043333333,client1
-23.03332,-44.14756,73,-0.5364814,-0.107814,0.5097932,1639.75,19.14,36.86274,54.5098,73.58113,6.369654,34.90196,7.631372,obd-15-spin-trajeto-t1,spin,eletronuclear,1468.163,0.0,-17264.539571759524,-11393.032184001582,61.679482900000004,client1
-23.03332,-44.14756,73,0.3248224,0.8152533,1.765808,1620.5,19.31,35.68628,62.35294,73.58113,6.426229,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1468.17,0.0009999999999763531,-17264.539571759524,-11393.032184001582,62.22731748333333,client1
-23.03332,-44.14776,73,0.3684888,0.1419868,0.4108244,1611.0,10.03,31.37255,62.35294,72.99265,3.337912,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1469.065,0.0019999999999527063,-17285.013380916873,-11393.032184001582,32.322114533333334,client1
-23.03332,-44.14776,72,0.3684888,0.1419868,0.4108244,1611.0,10.03,31.37255,62.35294,72.99265,3.337912,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1469.066,0.0009999999999763531,-17285.013380916873,-11393.032184001582,32.322114533333334,client1
-23.03332,-44.14776,72,0.3684888,0.1419868,0.4108244,1607.0,9.87,31.37255,62.35294,72.99265,3.284665,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1469.068,0.0009999999999763531,-17285.013380916873,-11393.032184001582,31.80650608333333,client1
-23.03331,-44.14796,71,0.08984827,-0.6436495,1.659393,1566.0,8.96,30.58824,62.35294,72.32531,2.981823,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1470.075,0.0009999999999763531,-17305.487830554157,-11391.920234735338,28.87398605,client1
-23.0333,-44.14815,70,0.5045257,0.29798,-0.1228684,1552.25,8.97,30.58824,62.35294,71.2958,2.985151,34.90196,8.729412,obd-15-spin-trajeto-t1,spin,eletronuclear,1471.091,0.0009999999999763531,-17324.938591173013,-11390.80828546874,28.906212183333334,client1
-23.03329,-44.14834,68,-0.3079439,0.09282652,1.110858,1516.75,9.02,29.80392,60.78431,69.75744,3.001791,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1472.052,0.0009999999999763531,-17344.389353230796,-11389.696336202494,29.067342849999996,client1
-23.03329,-44.14853,67,-0.1441858,-0.4038184,-0.3813387,1448.75,4.59,24.70588,60.78431,68.01234,1.527519,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1473.071,0.0009999999999763531,-17363.839474090357,-11389.696336202494,14.79147565,client1
-23.0333,-44.14871,65,0.6761531,0.1829246,-0.180398,1398.5,5.12,25.4902,60.78431,65.50192,1.703899,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1474.074,0.0009999999999763531,-17382.26526105642,-11390.80828546874,16.499421983333335,client1
-23.0333,-44.14871,64,0.6761531,0.1829246,-0.180398,1377.25,5.04,25.4902,60.78431,65.50192,1.677276,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1474.077,0.0009999999999763531,-17382.26526105642,-11390.80828546874,16.2416226,client1
-23.03331,-44.14888,62,-0.3297402,-0.4649176,0.06167632,1477.25,7.24,29.41176,60.78431,63.79553,2.40942,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1475.069,0.0009999999999763531,-17399.667356162525,-11391.920234735338,23.331217000000002,client1
-23.03333,-44.14906,61,0.7005489,0.1581823,0.2118296,1405.75,7.7,30.58824,60.78431,62.55471,2.562505,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1476.087,0.0019999999999527063,-17418.0924957907,-11394.14413326818,24.81359008333333,client1
-23.03336,-44.14922,60,-0.7385511,0.4926127,-0.04428821,1338.25,14.16,34.5098,60.78431,60.62103,4.712346,34.90196,8.509804,obd-15-spin-trajeto-t1,spin,eletronuclear,1477.047,0.0019999999999527063,-17434.469606748236,-11397.479981067268,45.6312171,client1
-23.03336,-44.14922,60,0.2034506,0.04302148,0.3852457,1294.75,14.08,34.90196,58.43137,60.62103,4.685722,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1477.076,0.0009999999999763531,-17434.469606748236,-11397.479981067268,45.37340803333334,client1
-23.03339,-44.14937,59,0.3289009,-0.2053195,0.4592712,1324.25,14.56,35.29412,58.43137,59.56669,4.845463,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1478.084,0.0009999999999763531,-17449.823023873974,-11400.81582886671,46.920233383333326,client1
-23.03342,-44.14953,59,-0.1689129,0.516647,-0.06628695,1334.0,14.85,35.29412,58.43137,58.95199,4.941973,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1479.088,0.0019999999999527063,-17466.20012766846,-11404.151676666152,47.854771883333335,client1
-23.03347,-44.14968,59,0.5552644,-0.05123242,0.05384573,1380.25,7.69,26.27451,65.09804,59.40464,2.559176,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,1480.081,0.0009999999999763531,-17481.55224386161,-11409.711422998435,24.781354266666664,client1
-23.03353,-44.14983,58,1.420287,0.7925032,-0.2188018,1357.5,4.58,26.27451,65.09804,59.06634,1.524191,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,1481.07,0.0019999999999527063,-17496.903706802063,-11416.383118596965,14.759249516666669,client1
-23.03359,-44.14997,57,0.7722991,-0.7558366,0.7975936,1436.75,14.08,33.33333,65.09804,57.69053,4.685722,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,1482.079,0.0019999999999527063,-17511.231473482323,-11423.054814195846,45.37340803333334,client1
-23.03366,-44.15011,57,-0.3220047,-0.2972884,-0.4327689,1250.0,3.52,22.7451,67.05882,57.21045,1.171431,34.90196,9.388235,obd-15-spin-trajeto-t1,spin,eletronuclear,1483.084,0.003000000000156433,-17525.558585161907,-11430.838459060973,11.343356849999997,client1
-23.03373,-44.15025,56,0.01403239,-0.2554969,-0.1786525,1405.75,5.56,27.45098,67.05882,56.47351,1.850328,34.90196,9.388235,obd-15-spin-trajeto-t1,spin,eletronuclear,1484.094,0.0019999999999527063,-17539.885689409693,-11438.622103925747,17.9173428,client1
-23.0338,-44.15038,55,0.9243231,0.8742647,0.4149491,1464.25,9.2,34.5098,67.05882,55.65107,3.061694,34.90196,9.388235,obd-15-spin-trajeto-t1,spin,eletronuclear,1485.029,0.009000000000014552,-17553.1890975856,-11446.405748790874,29.647403566666668,client1
-23.0338,-44.15038,56,-0.002242659,0.02934375,-0.5687397,1575.0,19.97,37.2549,67.05882,55.65107,6.645872,34.90196,9.388235,obd-15-spin-trajeto-t1,spin,eletronuclear,1485.068,0.0029999999999290594,-17553.1890975856,-11446.405748790874,64.35419386666666,client1
-23.03387,-44.15051,57,-0.2599488,0.7669643,0.5031083,1740.75,23.79,49.80392,60.0,55.89906,7.91714,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,1486.081,0.0009999999999763531,-17566.492498859454,-11454.189393656356,76.66430566666666,client1
-23.03394,-44.15064,59,-0.8646145,0.4635644,-0.7548341,1765.75,23.41,51.37255,60.0,57.69561,7.790679,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,1487.062,0.0009999999999763531,-17579.79589323189,-11461.973038521483,75.43974165,client1
-23.03402,-44.15078,61,-1.041519,-0.1000938,0.2566472,1839.75,24.29,54.90196,60.0,60.3898,8.083537,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,1488.067,0.0009999999999763531,-17594.122317371915,-11470.868632652853,78.27558328333333,client1
-23.03411,-44.15091,62,-0.5278847,-0.7901466,0.3927431,1893.75,25.45,55.29412,65.4902,62.49473,8.469576,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,1489.09,0.0019999999999527063,-17607.42439384722,-11480.876176050824,82.0137276,client1
-23.0342,-44.15105,64,-0.6508359,-0.7990056,-1.214556,1883.75,19.05,35.68628,65.4902,63.45838,6.339703,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,1490.079,0.0029999999999290594,-17621.750148568568,-11490.883719448793,61.38945738333334,client1
-23.03429,-44.15119,66,0.811079,-0.4339418,0.4412024,1460.0,15.46,34.90196,65.4902,64.15161,5.144977,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,1491.087,0.0019999999999527063,-17636.07589373199,-11500.891262846764,49.820527283333334,client1
-23.03438,-44.15134,67,0.06464706,0.7817622,0.9848884,1498.75,17.97,35.29412,66.27451,66.33832,5.980286,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,1492.078,0.0,-17651.425315778753,-11510.898806244733,57.90910276666667,client1
-23.03447,-44.15149,68,0.5060099,-0.1448769,0.06213047,1519.25,17.48,36.47059,66.27451,67.26799,5.817218,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,1493.073,0.0010000000002037268,-17666.774727584907,-11520.906349642704,56.33006096666667,client1
-23.03447,-44.15149,68,0.5060099,-0.1448769,0.06213047,1504.25,17.57,36.47059,66.27451,67.26799,5.847169,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,1493.078,0.0009999999999763531,-17666.774727584907,-11520.906349642704,56.62008648333333,client1
-23.03455,-44.15166,70,0.1906969,-0.5978166,-3.206008,1582.75,20.83,53.72549,66.27451,67.46281,6.932074,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,1494.066,0.0009999999999763531,-17684.1721551845,-11529.80194377443,67.12558323333334,client1
-23.03462,-44.15183,70,-0.9186782,-0.2059743,-0.9038573,1551.25,18.03,33.72549,69.01961,68.26663,6.000254,34.90196,9.662745,obd-15-spin-trajeto-t1,spin,eletronuclear,1495.09,0.0009999999999763531,-17701.570227629807,-11537.585588639557,58.10245956666667,client1
-23.03466,-44.15202,71,-0.6924802,-0.1546097,-1.995203,1574.5,5.68,24.70588,69.01961,69.93421,1.890263,34.90196,9.662745,obd-15-spin-trajeto-t1,spin,eletronuclear,1496.004,0.0009999999999763531,-17721.01762922721,-11542.033385705243,18.30404671666667,client1
-23.03469,-44.15221,71,-0.91484,0.1235067,0.6154973,1533.75,4.59,24.70588,69.01961,71.3848,1.527519,34.90196,9.662745,obd-15-spin-trajeto-t1,spin,eletronuclear,1497.074,0.0009999999999763531,-17740.465681664027,-11545.369233504684,14.79147565,client1
-23.0347,-44.15241,70,-0.5951178,-0.463121,-0.08776701,1506.25,4.36,24.70588,63.92157,71.19801,1.450976,34.90196,8.949019,obd-15-spin-trajeto-t1,spin,eletronuclear,1498.048,0.0009999999999763531,-17760.938729651174,-11546.481182771282,14.050284266666665,client1
-23.03471,-44.1526,66,1.084106,0.4095227,-0.430463,1431.0,4.56,24.70588,63.92157,69.33666,1.517535,34.90196,8.949019,obd-15-spin-trajeto-t1,spin,eletronuclear,1499.054,0.009000000000014552,-17780.388090931032,-11547.593132037528,14.694797249999999,client1
-23.03471,-44.1526,66,-1.204304,0.1145224,-0.7403373,1414.75,4.47,24.70588,63.92157,69.33666,1.487584,34.90196,8.949019,obd-15-spin-trajeto-t1,spin,eletronuclear,1499.113,0.0019999999999527063,-17780.388090931032,-11547.593132037528,14.404771733333334,client1
-23.03469,-44.15279,65,0.5528198,-0.06021945,-0.376418,1404.0,4.82,25.09804,63.92157,66.71571,1.604061,34.90196,8.949019,obd-15-spin-trajeto-t1,spin,eletronuclear,1500.081,0.0009999999999763531,-17799.839427165614,-11545.369233504684,15.53265735,client1
-23.03467,-44.15297,64,-0.5059351,-0.4252518,-0.06089005,1399.5,5.15,25.4902,57.2549,65.54412,1.713883,34.90196,8.015686,obd-15-spin-trajeto-t1,spin,eletronuclear,1501.049,0.0009999999999763531,-17818.267080935966,-11543.145334971487,16.596100383333333,client1
-23.03463,-44.15314,64,0.5509927,0.2783631,-1.294491,1388.25,6.82,28.62745,57.2549,64.55418,2.269647,34.90196,8.015686,obd-15-spin-trajeto-t1,spin,eletronuclear,1502.075,0.0009999999999763531,-17835.672372261568,-11538.697537906155,21.97774845,client1
-23.03456,-44.1533,65,0.6190734,0.4181627,-0.6995429,1511.0,7.52,29.01961,57.2549,64.63725,2.502602,34.90196,8.015686,obd-15-spin-trajeto-t1,spin,eletronuclear,1503.072,0.0009999999999763531,-17852.055965278323,-11530.913893040673,24.233529366666666,client1
-23.03448,-44.15347,67,0.1819221,-0.02941443,1.285297,1500.0,7.03,28.23529,60.39216,66.7178,2.339533,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1504.067,0.0009999999999763531,-17869.463914171432,-11522.018298909303,22.654477883333332,client1
-23.0344,-44.15363,67,0.1497456,-0.1051241,-0.3959228,1445.25,4.94,24.70588,60.39216,68.11081,1.643996,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1505.075,0.0009999999999763531,-17885.848186995197,-11513.12270477793,15.919361266666666,client1
-23.0343,-44.15379,68,-0.2479526,0.2710437,0.9290825,1471.0,4.43,24.70588,60.39216,68.71236,1.474272,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1506.088,0.0019999999999527063,-17902.233794673437,-11502.003212113363,14.2758672,client1
-23.0342,-44.15394,68,0.4597724,0.1424157,0.1018474,1286.75,4.1,23.52941,60.39216,68.7803,1.36445,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1507.081,0.0009999999999763531,-17917.595727338223,-11490.883719448793,13.212424166666667,client1
-23.03409,-44.15409,68,-0.8958351,0.4253788,1.15202,1482.25,4.34,24.31373,60.39216,69.3786,1.444321,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1508.094,0.0009999999999763531,-17932.95833507035,-11478.65227751798,13.985841683333334,client1
-23.03399,-44.15424,68,-0.2178207,-0.2294176,-0.6364163,1466.75,4.2,24.31373,60.39216,68.90636,1.39773,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,1509.149,0.0009999999999763531,-17948.32029100803,-11467.532784853413,13.5346855,client1
-23.03389,-44.15439,68,0.1616626,0.3531805,-1.09669,1474.75,4.24,30.58824,58.43137,68.70277,1.411041,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1510.084,0.0019999999999527063,-17963.682258297,-11456.413292188845,13.66358035,client1
-23.03378,-44.15454,70,0.2788425,0.06686842,0.1818959,1603.5,9.38,27.05882,58.43137,69.72316,3.121596,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1511.08,0.0009999999999763531,-17979.04490235455,-11444.181850258032,30.227454599999998,client1
-23.03368,-44.1547,71,0.417921,-0.6266534,0.1251844,1512.75,4.66,24.70588,58.43137,71.23317,1.550814,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1512.054,0.004000000000132786,-17995.430582010256,-11433.062357593817,15.017048899999999,client1
-23.03368,-44.1547,71,-0.3210952,-0.2155105,0.3220049,1557.25,4.58,24.70588,58.43137,71.23317,1.524191,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,1512.089,0.0019999999999527063,-17995.430582010256,-11433.062357593817,14.759249516666669,client1
-23.03358,-44.15485,72,-0.9496031,0.2605479,1.305988,1534.25,4.52,24.70588,61.56863,72.21206,1.504223,34.90196,8.619608,obd-15-spin-trajeto-t1,spin,eletronuclear,1513.02,0.93100000000004,-18010.79258430391,-11421.942864929248,14.565892716666667,client1
-23.03358,-44.15485,72,-1.338914,0.3358096,-0.2657228,1542.5,4.54,24.70588,61.56863,72.21206,1.510879,34.90196,8.619608,obd-15-spin-trajeto-t1,spin,eletronuclear,1513.068,0.0009999999999763531,-18010.79258430391,-11421.942864929248,14.630344983333334,client1
-23.03346,-44.15501,73,0.572697,0.1552254,0.8532642,1567.25,4.6,24.70588,61.56863,73.25499,1.530847,34.90196,8.619608,obd-15-spin-trajeto-t1,spin,eletronuclear,1514.078,0.0009999999999763531,-18027.17962218467,-11408.59947373219,14.823701783333334,client1
-23.03335,-44.15516,73,1.571488,-1.181139,-1.321123,1586.5,4.47,24.70588,61.56863,74.01388,1.487584,34.90196,8.619608,obd-15-spin-trajeto-t1,spin,eletronuclear,1515.071,0.0009999999999763531,-18042.54231645506,-11396.36803180067,14.404771733333334,client1
-23.03324,-44.15532,74,-0.4940719,0.9325239,0.7308821,1593.5,5.11,25.09804,57.64706,74.33951,1.700571,34.90196,8.070588,obd-15-spin-trajeto-t1,spin,eletronuclear,1516.085,0.0019999999999527063,-18058.928713971334,-11384.136589869857,16.46719585,client1
-23.03312,-44.15548,74,0.1798227,-0.1833765,1.445805,1596.25,5.13,25.4902,57.64706,74.51974,1.707227,34.90196,8.070588,obd-15-spin-trajeto-t1,spin,eletronuclear,1517.086,0.0019999999999527063,-18075.315793775524,-11370.7931986728,16.531648116666666,client1
-23.03301,-44.15565,74,0.02583026,0.03222527,-1.145648,1598.75,5.04,25.4902,57.64706,74.30379,1.677276,34.90196,8.070588,obd-15-spin-trajeto-t1,spin,eletronuclear,1518.1,0.0019999999999527063,-18092.725910168705,-11358.561756741987,16.2416226,client1
-23.03291,-44.15581,74,-0.4798993,0.2566648,0.316067,1597.25,4.91,25.4902,52.54902,74.51804,1.634013,34.90196,7.356863,obd-15-spin-trajeto-t1,spin,eletronuclear,1519.096,0.0019999999999527063,-18109.111678450037,-11347.44226407742,15.82269255,client1
-23.03281,-44.15599,74,-1.390615,0.7517153,-1.065678,1601.25,4.95,25.09804,52.54902,74.66238,1.647324,34.90196,7.356863,obd-15-spin-trajeto-t1,spin,eletronuclear,1520.076,0.0019999999999527063,-18127.54484362112,-11336.322771413204,15.951587400000001,client1
-23.03271,-44.15617,74,-1.262076,-0.3186494,-0.6951875,1611.25,4.84,25.09804,52.54902,74.98502,1.610717,34.90196,7.356863,obd-15-spin-trajeto-t1,spin,eletronuclear,1521.074,0.0,-18145.97802241758,-11325.203278748635,15.597109616666666,client1
-23.03262,-44.15635,75,0.02056694,0.1967823,0.9589215,1614.5,4.93,25.09804,54.11765,75.20229,1.640668,34.90196,7.57647,obd-15-spin-trajeto-t1,spin,eletronuclear,1522.07,0.0009999999999763531,-18164.41054258192,-11315.195735350666,15.887135133333334,client1
-23.03253,-44.15652,75,0.6424345,0.2574906,-1.37178,1626.75,5.07,25.4902,54.11765,75.9534,1.687259,34.90196,7.57647,obd-15-spin-trajeto-t1,spin,eletronuclear,1523.083,0.0009999999999763531,-18181.81938155923,-11305.188191952695,16.338291316666666,client1
-23.03245,-44.15672,75,-0.2681603,-0.6047999,-0.2897871,1642.25,4.97,25.4902,54.11765,76.06408,1.65398,34.90196,7.57647,obd-15-spin-trajeto-t1,spin,eletronuclear,1524.079,0.0019999999999527063,-18202.298639837736,-11296.29259782097,16.016039666666664,client1
