lat,lon,fuel_rate,instant_fuel_economy,accel_y,accel_x,accel_z,engine_rpm,calculated_load_value,vehicle_speed,mass_air_flow,fuel_rail_pressure,fuel_level,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.00428,-44.47688,10.4031,43.34623,0.3316811,0.3631516,0.1908113,1879,7.058824,24,31.26,59000,100,obd-16-van-trajeto-t3,van,eletronuclear,229.559,0.0010000000000047748,-60.38834679224213,-265.7558746809202,122.814375,client2
-23.00428,-44.47688,10.4031,43.34623,0.3316811,0.3631516,0.1908113,1879,7.058824,23,31.26,59000,100,obd-16-van-trajeto-t3,van,eletronuclear,229.562,0.0030000000000143245,-60.38834679224213,-265.7558746809202,122.814375,client2
-23.00428,-44.47688,8.066897,35.07344,0.3316811,0.3631516,0.1908113,1830,14.5098,23,24.24,66800,100,obd-16-van-trajeto-t3,van,eletronuclear,229.576,0.0010000000000047748,-60.38834679224213,-265.7558746809202,95.23420069444445,client2
-23.0043,-44.47694,7.151717,31.0944,0.5394601,0.9861423,-0.4020054,1823,18.82353,23,21.49,72800,100,obd-16-van-trajeto-t3,van,eletronuclear,230.505,0.0010000000000047748,-66.52952967154684,-267.9797732134095,84.42999236111112,client2
-23.0043,-44.47694,6.805613,29.5896,0.5394601,0.9861423,-0.4020054,1766,23.13725,23,20.45,78400,100,obd-16-van-trajeto-t3,van,eletronuclear,230.578,0.0020000000000095497,-66.52952967154684,-267.9797732134095,80.34404236111112,client2
-23.00432,-44.477,6.47282,28.14267,-0.1094313,0.5381434,0.9825597,1796,27.84314,23,19.45,87400,100,obd-16-van-trajeto-t3,van,eletronuclear,231.522,0.0010000000000047748,-72.67071164077518,-270.20367174625244,76.41523611111111,client2
-23.00432,-44.477,5.667461,24.64112,-0.1094313,0.5381434,0.9825597,1792,33.33333,23,17.03,92000,100,obd-16-van-trajeto-t3,van,eletronuclear,231.591,0.0010000000000047748,-72.67071164077518,-270.20367174625244,66.90752569444444,client2
-23.00434,-44.47706,5.847169,25.42246,0.04825472,-0.01164672,-0.296892,1808,38.82353,23,17.57,97000,100,obd-16-van-trajeto-t3,van,eletronuclear,232.579,0.0010000000000047748,-78.81189270122877,-272.4275702790954,69.02907847222221,client2
-23.00436,-44.47712,5.913728,25.71184,-0.5129775,-0.9769271,1.015902,1836,38.03922,23,17.77,98000,100,obd-16-van-trajeto-t3,van,eletronuclear,233.574,0.0010000000000047748,-84.95307285030275,-274.6514688119383,69.81484444444445,client2
-23.00438,-44.47718,5.950335,25.871,0.7807766,2.326089,-2.827786,1828,24.70588,23,17.88,78400,100,obd-16-van-trajeto-t3,van,eletronuclear,234.549,0.0010000000000047748,-91.09425208929866,-276.8753673451349,70.24701041666667,client2
-23.0044,-44.47724,7.118438,30.94971,-0.336254,-0.306642,0.5027289,1697,0.3921569,23,21.39,54000,100,obd-16-van-trajeto-t3,van,eletronuclear,235.538,0.0,-97.23543041951815,-279.0992658779778,84.03711527777777,client2
-23.00442,-44.47729,10.08029,48.00136,-0.08849669,0.003175311,0.1587528,1641,0.0,21,30.29,51400,100,obd-16-van-trajeto-t3,van,eletronuclear,236.507,0.9689999999999941,-102.35307706818881,-281.32316441082077,119.0034236111111,client2
-23.00442,-44.47729,9.830699,49.15346,-0.08849669,0.003175311,0.1587528,1568,0.0,20,29.54,31600,100,obd-16-van-trajeto-t3,van,eletronuclear,236.611,0.002999999999985903,-102.35307706818881,-281.32316441082077,116.05686319444443,client2
-23.00444,-44.47734,8.759106,48.66166,-0.05198801,-0.2786183,-0.6345817,1366,0.0,18,26.32,28800,100,obd-16-van-trajeto-t3,van,eletronuclear,237.61,0.0020000000000095497,-107.47072295780812,-283.5470629436637,103.40611249999999,client2
-23.00445,-44.47738,7.604315,50.6954,-0.4911074,-1.167278,1.688136,1169,0.0,15,22.85,43600,100,obd-16-van-trajeto-t3,van,eletronuclear,238.576,0.0010000000000047748,-111.56484160380604,-284.6590122099084,89.77316319444444,client2
-23.00447,-44.47741,5.15496,39.65351,0.009923118,-1.075629,1.244741,1015,21.96078,13,15.49,49200,100,obd-16-van-trajeto-t3,van,eletronuclear,239.589,0.0,-114.63542508092812,-286.88291074310496,60.857166666666664,client2
-23.00449,-44.47743,3.384503,28.20417,-0.4466921,-0.3547168,-0.4860133,973,54.5098,12,10.17,67600,100,obd-16-van-trajeto-t3,van,eletronuclear,240.614,0.0020000000000095497,-116.68247759697745,-289.1068092759479,39.95593819444445,client2
-23.00452,-44.47745,4.090024,31.46169,0.4290432,-0.1763493,-0.4143436,1083,76.86275,13,12.29,85000,100,obd-16-van-trajeto-t3,van,eletronuclear,241.597,0.0010000000000047748,-118.729525411603,-292.44265707538915,48.28500555555556,client2
-23.00456,-44.47746,5.308045,37.91458,1.032642,0.3505261,-0.842662,1174,89.01961,14,15.95,90600,100,obd-16-van-trajeto-t3,van,eletronuclear,242.598,0.0010000000000047748,-119.7530380566858,-296.890454141075,62.66442013888889,client2
-23.0046,-44.47745,5.803906,36.27439,-0.005097322,0.3930271,0.2426666,1304,78.03922,16,17.44,99400,100,obd-16-van-trajeto-t3,van,eletronuclear,243.58,0.0,-118.72949022187444,-301.3382512067609,68.5183347222222,client2
-23.00464,-44.47743,6.193274,36.431,-0.1711392,1.013847,1.302966,1380,71.37255,17,18.61,105600,100,obd-16-van-trajeto-t3,van,eletronuclear,244.577,0.002999999999985903,-116.6824127538287,-305.78604827244675,73.11504027777778,client2
-23.00468,-44.47741,4.466079,24.81153,-0.008546279,1.125949,-0.1334746,1465,34.5098,18,13.42,76000,100,obd-16-van-trajeto-t3,van,eletronuclear,245.56,0.0010000000000047748,-114.6353358931403,-310.2338453384863,52.724543749999995,client2
-23.00472,-44.47738,4.286371,22.55983,0.330285,0.2611075,0.07288042,1478,28.62745,19,12.88,65000,100,obd-16-van-trajeto-t3,van,eletronuclear,246.632,0.0010000000000047748,-111.56473000528838,-314.6816424041722,50.60299097222222,client2
-23.00477,-44.47737,5.201551,28.89749,0.1795725,1.09232,-0.179081,1449,0.0,18,15.63,38600,100,obd-16-van-trajeto-t3,van,eletronuclear,247.593,0.001999999999981128,-110.54117989586047,-320.2413887364564,61.40719930555556,client2
-23.00481,-44.47736,5.514377,32.43748,-0.1250385,0.7025784,0.577974,1290,18.03922,17,16.57,57000,100,obd-16-van-trajeto-t3,van,eletronuclear,248.568,0.0,-109.5176342224194,-324.6891858021422,65.10028402777778,client2
-23.00485,-44.47738,4.342946,27.14339,0.9009382,0.5379367,0.3053821,1325,37.2549,16,13.05,71800,100,obd-16-van-trajeto-t3,van,eletronuclear,249.619,0.002999999999985903,-111.56467627244785,-329.13698286818175,51.27089027777778,client2
-23.00488,-44.47741,4.788888,28.16991,1.718893,1.259939,0.8932407,1346,66.27451,17,14.39,92800,100,obd-16-van-trajeto-t3,van,eletronuclear,250.619,0.0020000000000095497,-114.63525095203204,-332.47283066726936,56.53548333333333,client2
-23.00491,-44.47744,5.996926,33.31623,-0.08510712,-0.423725,-1.659512,1419,76.07843,18,18.02,103800,100,obd-16-van-trajeto-t3,van,eletronuclear,251.602,0.0020000000000095497,-117.70582494904446,-335.8086784667106,70.79704305555555,client2
-23.00493,-44.47749,6.769005,35.62632,0.7963582,1.320384,-0.5306713,1509,74.11765,19,20.34,108000,100,obd-16-van-trajeto-t3,van,eletronuclear,252.574,0.0020000000000095497,-122.8234604112155,-338.0325769999072,79.91186458333333,client2
-23.00495,-44.47755,7.647578,38.23786,-0.2618586,0.9022455,-0.509096,1642,66.66666,20,22.98,114000,100,obd-16-van-trajeto-t3,van,eletronuclear,253.58,0.0010000000000047748,-128.96462387538185,-340.25647553239645,90.28390694444445,client2
-23.00495,-44.47755,7.697497,36.65472,-0.2618586,0.9022455,-0.509096,1695,59.60784,21,23.13,108600,100,obd-16-van-trajeto-t3,van,eletronuclear,253.584,0.003999999999990678,-128.96462387538185,-340.25647553239645,90.87322847222222,client2
-23.00497,-44.47761,7.494493,34.06585,-0.3633573,-0.2583994,0.07183482,1743,52.94118,22,22.52,103600,100,obd-16-van-trajeto-t3,van,eletronuclear,254.516,0.002999999999985903,-135.1057864294578,-342.4803740652394,88.47665347222222,client2
-23.00497,-44.47761,6.146683,27.93945,-0.354282,-0.3409531,0.3978547,1766,36.47059,22,18.47,90800,100,obd-16-van-trajeto-t3,van,eletronuclear,254.569,0.001999999999981128,-135.1057864294578,-342.4803740652394,72.56500763888889,client2
-23.005,-44.47766,5.211535,23.68878,-1.21684,0.1960823,-0.2986213,1773,36.07843,22,15.66,92200,100,obd-16-van-trajeto-t3,van,eletronuclear,255.541,0.0,-140.22341427028903,-345.81622186468064,61.52506597222221,client2
-23.00502,-44.47773,5.720708,24.87263,0.1073505,0.887244,0.8677619,1787,40.39216,23,17.19,99200,100,obd-16-van-trajeto-t3,van,eletronuclear,256.576,0.0,-147.3881033481122,-348.0401203975236,67.53613611111112,client2
-23.00504,-44.47779,5.847169,25.42246,0.01509388,0.03661734,0.01955025,1800,36.07843,23,17.57,92800,100,obd-16-van-trajeto-t3,van,eletronuclear,257.578,0.0019999999999527063,-153.52926294504036,-350.26401893072017,69.02907847222221,client2
-23.00507,-44.47785,5.337996,23.20866,-0.6295698,-1.047566,-0.8301672,1813,29.01961,23,16.04,83800,100,obd-16-van-trajeto-t3,van,eletronuclear,258.556,0.002999999999985903,-159.67041571564846,-353.59986672980773,63.01800833333334,client2
-23.00507,-44.47785,5.617542,24.42408,-0.6295698,-1.047566,-0.8301672,1807,26.27451,23,16.88,79200,100,obd-16-van-trajeto-t3,van,eletronuclear,258.577,0.0009999999999763531,-159.67041571564846,-353.59986672980773,66.31820416666666,client2
-23.00509,-44.47791,6.000254,26.08804,0.4075575,-0.2087091,3.97356,1775,24.70588,23,18.03,76600,100,obd-16-van-trajeto-t3,van,eletronuclear,259.588,0.0,-165.8115732648657,-355.8237652626507,70.83633194444445,client2
-23.00512,-44.47797,6.00691,26.11698,-0.1203816,-0.5651006,0.3014814,1745,23.52941,23,18.05,73800,100,obd-16-van-trajeto-t3,van,eletronuclear,260.538,0.0010000000000331966,-171.9527235333618,-359.1596130620919,70.91490972222223,client2
-23.00513,-44.47803,9.484594,43.11176,0.1945426,0.5454559,-0.2631404,1660,0.0,22,28.5,47000,100,obd-16-van-trajeto-t3,van,eletronuclear,261.553,0.0009999999999763531,-178.09388563236607,-360.2715623286902,111.97090138888889,client2
-23.00515,-44.47808,9.481266,47.4063,0.3756636,-0.00335627,0.01904869,1520,0.0,20,28.49,31000,100,obd-16-van-trajeto-t3,van,eletronuclear,262.642,0.0,-183.21151244865086,-362.49546086153316,111.9316125,client2
-23.00517,-44.47813,8.802369,48.90202,-0.2437973,-1.134758,-0.0949363,1378,0.0,18,26.45,36000,100,obd-16-van-trajeto-t3,van,eletronuclear,263.582,0.0009999999999763531,-188.32913850652156,-364.7193593943761,103.91685625,client2
-23.00518,-44.47817,4.991892,31.1993,0.325409,0.6368767,-0.2702976,1278,19.60784,16,15.0,55200,100,obd-16-van-trajeto-t3,van,eletronuclear,264.556,0.0009999999999763531,-192.4232430840564,-365.8313086606207,58.93205833333334,client2
-23.00518,-44.47817,4.276387,26.7274,0.4676655,0.3254133,0.151476,1246,26.27451,16,12.85,56400,100,obd-16-van-trajeto-t3,van,eletronuclear,264.607,0.0020000000000095497,-192.4232430840564,-365.8313086606207,50.48512430555555,client2
-23.00521,-44.4782,3.770542,25.13693,-0.6653513,-0.06259152,0.6615357,1190,33.33333,15,11.33,60000,100,obd-16-van-trajeto-t3,van,eletronuclear,265.624,0.0030000000000427463,-195.4938050222931,-369.16715646041564,44.51334305555555,client2
-23.00524,-44.47822,3.753903,25.026,-0.1093167,1.07902,-0.5654444,1208,32.94118,15,11.28,60000,100,obd-16-van-trajeto-t3,van,eletronuclear,266.544,0.0009999999999763531,-197.54083861658376,-372.5030042595032,44.316910416666666,client2
-23.00528,-44.47823,4.885398,32.5693,-0.5233318,1.144734,0.1655056,1180,6.27451,15,14.68,42000,100,obd-16-van-trajeto-t3,van,eletronuclear,267.534,0.0,-198.56433685163077,-376.9508013251891,57.67483750000001,client2
-23.00531,-44.47822,4.652443,35.788,-0.6100044,0.3201581,0.05852915,1059,20.39216,13,13.98,47200,100,obd-16-van-trajeto-t3,van,eletronuclear,268.521,0.0020000000000095497,-197.5407873859566,-380.28664912463034,54.924674305555556,client2
-23.00531,-44.47822,3.830445,29.46494,-0.6593025,0.02609941,0.1950905,1028,26.27451,13,11.51,48800,100,obd-16-van-trajeto-t3,van,eletronuclear,268.58,0.0009999999999763531,-197.5407873859566,-380.28664912463034,45.22053125,client2
-23.00533,-44.47821,3.238074,24.90824,-0.09034493,0.7651125,-2.043463,1035,34.5098,13,9.73,53800,100,obd-16-van-trajeto-t3,van,eletronuclear,269.58,0.0020000000000095497,-196.51724542789057,-382.5105476574733,38.227262499999995,client2
-23.00535,-44.4782,3.214778,24.72905,0.7852371,-1.728597,0.5203744,1071,39.60784,13,9.66,63800,100,obd-16-van-trajeto-t3,van,eletronuclear,270.567,0.0010000000000331966,-195.493703622803,-384.7344461903162,37.952240277777776,client2
-23.00538,-44.47819,3.337912,25.67622,0.4219253,-0.1368272,0.7345358,1067,42.7451,13,10.03,67600,100,obd-16-van-trajeto-t3,van,eletronuclear,271.581,0.0010000000000331966,-194.47015476382646,-388.0702939894038,39.405905555555556,client2
-23.00541,-44.4782,3.674032,26.24307,1.08464,-0.4433096,0.6759784,1163,56.86274,14,11.04,76200,100,obd-16-van-trajeto-t3,van,eletronuclear,272.542,0.0019999999999527063,-195.49366016578932,-391.40614178919867,43.37398888888889,client2
-23.00541,-44.4782,4.08004,29.14312,0.9599394,-0.318851,1.053626,1160,61.96078,14,12.26,82200,100,obd-16-van-trajeto-t3,van,eletronuclear,272.565,0.0020000000000095497,-195.49366016578932,-391.40614178919867,48.16713888888889,client2
-23.00545,-44.47822,5.085074,33.90047,0.2438468,0.837865,-0.6091977,1217,84.31373,15,15.28,95800,100,obd-16-van-trajeto-t3,van,eletronuclear,273.578,0.0009999999999763531,-197.5406849244811,-395.8539388548846,60.03212361111111,client2
-23.00548,-44.47826,6.442868,40.2679,0.1290947,-0.6314117,1.187448,1349,89.80392,16,19.36,104000,100,obd-16-van-trajeto-t3,van,eletronuclear,274.576,0.0,-201.63476997219007,-399.18978665397213,76.06163611111111,client2
-23.00551,-44.47831,8.146768,42.87769,-0.2960812,-0.3698205,0.4646087,1535,87.05882,19,24.48,123000,100,obd-16-van-trajeto-t3,van,eletronuclear,275.616,0.0009999999999763531,-206.75238074859882,-402.5256344534134,96.17712222222222,client2
-23.00553,-44.47835,9.185081,43.73845,-0.0875389,0.08567487,-0.3639551,1720,74.5098,21,27.6,121000,100,obd-16-van-trajeto-t3,van,eletronuclear,276.566,0.0009999999999763531,-210.84647167464502,-404.7495329862563,108.43498402777779,client2
-23.00555,-44.47839,7.078503,29.49374,0.1252273,-0.1491353,0.03435509,1864,39.60784,24,21.27,99000,100,obd-16-van-trajeto-t3,van,eletronuclear,277.555,0.0,-214.94056199330214,-406.9734315190993,83.56566041666666,client2
-23.00556,-44.47849,5.900416,24.58505,0.334095,0.8668763,0.3298704,1918,35.68628,24,17.73,100000,100,obd-16-van-trajeto-t3,van,eletronuclear,278.555,0.0010000000000331966,-225.17581850833795,-408.08538078569757,69.6576888888889,client2
-23.00558,-44.47857,6.00691,25.02877,-0.5746484,-0.7798593,-0.4449309,1935,31.76471,24,18.05,93400,100,obd-16-van-trajeto-t3,van,eletronuclear,279.571,0.0010000000000331966,-233.3640127984064,-410.30927931818684,70.91490972222223,client2
-23.00561,-44.47864,5.773955,23.0958,-0.6397913,-0.1351114,0.5322257,1937,27.84314,25,17.35,89200,100,obd-16-van-trajeto-t3,van,eletronuclear,280.558,0.0009999999999763531,-240.52867066739867,-413.64512711798176,68.16474652777778,client2
-23.00562,-44.47873,6.030205,24.1208,0.5579606,0.6382788,-1.282538,1943,25.09804,25,18.12,84000,100,obd-16-van-trajeto-t3,van,eletronuclear,281.558,0.0,-249.74039773812808,-414.75707638422637,71.18992013888888,client2
-23.00564,-44.47881,6.276472,26.15195,-0.7070629,-0.3330614,1.704272,1921,22.35294,24,18.86,78800,100,obd-16-van-trajeto-t3,van,eletronuclear,282.568,0.0,-257.92858838843097,-416.9809749170693,74.09723888888888,client2
-23.00566,-44.47887,9.065275,37.77195,0.5054894,0.2481772,-1.216647,1879,4.313725,24,27.24,38600,100,obd-16-van-trajeto-t3,van,eletronuclear,283.551,0.0,-264.0697256878673,-419.20487344991227,107.02060763888889,client2
-23.00568,-44.47893,10.46633,47.57421,0.08459003,0.2890054,1.369339,1693,0.0,22,31.45,32000,100,obd-16-van-trajeto-t3,van,eletronuclear,284.557,0.0010000000000331966,-270.2108620765447,-421.42877198310885,123.56084027777777,client2
-23.00569,-44.47898,9.760813,48.80402,0.4367814,1.048681,1.53836,1547,0.0,20,29.33,30400,100,obd-16-van-trajeto-t3,van,eletronuclear,285.594,0.0,-275.32848183946066,-422.54072124970713,115.23182013888888,client2
-23.00571,-44.47903,8.952126,49.734,-0.1476915,-0.207926,0.3300372,1390,0.0,18,26.9,33400,100,obd-16-van-trajeto-t3,van,eletronuclear,286.603,0.0,-280.44609083285076,-424.7646197825501,105.68482083333333,client2
-23.0057,-44.47909,5.34798,31.45868,-0.2554325,-1.078751,-1.880857,1322,27.05882,17,16.07,62200,100,obd-16-van-trajeto-t3,van,eletronuclear,287.564,0.0010000000000331966,-286.5872567245934,-423.6526705159518,63.135875,client2
-23.0057,-44.47909,4.519326,28.24577,-0.2554325,-1.078751,-1.880857,1363,38.03922,16,13.58,65800,100,obd-16-van-trajeto-t3,van,eletronuclear,287.572,0.0020000000000095497,-286.5872567245934,-423.6526705159518,53.35315416666668,client2
-23.00567,-44.47914,4.026793,23.687,-0.0534049,0.2877205,1.608539,1314,47.45098,17,12.1,78000,100,obd-16-van-trajeto-t3,van,eletronuclear,288.579,0.0020000000000095497,-291.70491873132835,-420.31682271651056,47.53852847222221,client2
-23.00563,-44.47918,4.642459,27.30856,0.3830256,-0.6208789,0.8809566,1306,63.92157,17,13.95,89800,100,obd-16-van-trajeto-t3,van,eletronuclear,289.578,0.0009999999999763531,-295.7990666902427,-415.86902565082465,54.806807638888884,client2
-23.00558,-44.47921,5.966975,35.09982,-0.2102669,0.2898708,3.120615,1366,83.52941,17,17.93,106800,100,obd-16-van-trajeto-t3,van,eletronuclear,290.57,0.0009999999999763531,-298.86970060130795,-410.30927931818684,70.4434548611111,client2
-23.00553,-44.47924,7.181668,39.89813,0.9099326,1.552522,-0.9839506,1472,84.70588,18,21.58,115400,100,obd-16-van-trajeto-t3,van,eletronuclear,291.568,0.0009999999999763531,-301.9403356499392,-404.7495329862563,84.78358055555556,client2
-23.00547,-44.47927,8.356427,41.7821,0.8269759,1.177416,-0.1480654,1605,79.60784,20,25.11,118400,100,obd-16-van-trajeto-t3,van,eletronuclear,292.542,0.0009999999999763531,-305.010983137148,-398.07783738737385,98.65226319444444,client2
-23.00542,-44.47929,8.386378,38.11987,0.1175877,1.752352,0.875843,1725,38.43137,22,25.2,81200,100,obd-16-van-trajeto-t3,van,eletronuclear,293.555,0.0,-307.05809359586215,-392.51809105544334,99.00585138888889,client2
-23.00537,-44.47932,9.857323,46.93959,0.9523082,-0.9878353,1.637035,1598,1.176471,21,29.62,51800,100,obd-16-van-trajeto-t3,van,eletronuclear,294.557,0.0,-310.1287319819787,-386.95834472315914,116.37117430555554,client2
-23.00533,-44.47934,8.692548,48.29189,-0.5249326,-2.490971,-0.8004786,1385,0.0,18,26.12,30200,100,obd-16-van-trajeto-t3,van,eletronuclear,295.592,0.0,-312.17583258123165,-382.5105476574733,102.62035833333334,client2
-23.00529,-44.47935,6.699119,51.53164,0.3138057,0.3293046,-0.04846894,975,0.0,13,20.13,40200,100,obd-16-van-trajeto-t3,van,eletronuclear,296.567,0.0,-313.19940631606505,-378.0627505914337,79.08682152777777,client2
-23.00527,-44.47937,3.906987,39.06984,1.61495,2.400659,-1.378897,835,40.0,10,11.74,52800,100,obd-16-van-trajeto-t3,van,eletronuclear,297.55,0.0,-315.2464846186331,-375.8388520585908,46.124152083333335,client2
-23.00525,-44.47937,2.572488,28.58318,-1.489218,-1.890542,0.04148751,831,58.82353,9,7.73,57600,100,obd-16-van-trajeto-t3,van,eletronuclear,298.56,0.0009999999999763531,-315.2465079776683,-373.61495352574786,30.36965,client2
-23.00525,-44.47937,3.174843,35.27601,-1.489218,-1.890542,0.04148751,773,100.0,9,9.54,68200,100,obd-16-van-trajeto-t3,van,eletronuclear,298.574,0.0010000000000331966,-315.2465079776683,-373.61495352574786,37.48078541666666,client2
-23.00522,-44.47939,6.169978,56.09067,0.3108722,-0.004251612,-2.585114,875,100.0,11,18.54,87000,100,obd-16-van-trajeto-t3,van,eletronuclear,299.549,0.0,-317.2935984906133,-370.2791057266603,72.84001805555557,client2
-23.00519,-44.4794,6.72907,51.76204,-0.1982295,0.5453636,-0.1351501,1107,100.0,13,20.22,93000,100,obd-16-van-trajeto-t3,van,eletronuclear,300.628,0.002999999999985903,-318.3171616069649,-366.9432579268654,79.44040972222221,client2
-23.00515,-44.47942,6.888811,45.92537,-0.09328533,-0.5313448,0.1294352,1250,100.0,15,20.7,102400,100,obd-16-van-trajeto-t3,van,eletronuclear,301.581,0.0010000000000331966,-320.3642647846397,-362.49546086153316,81.32624097222222,client2
-23.0051,-44.47943,7.208292,40.04604,-0.3555911,-0.09643032,-0.6349097,1456,76.47059,18,21.66,100600,100,obd-16-van-trajeto-t3,van,eletronuclear,302.71,0.0009999999999763531,-321.38785232232624,-356.93571452889535,85.09789166666667,client2
-23.00506,-44.47944,6.981993,36.7473,-0.03395951,-0.3876491,0.2789591,1491,48.23529,19,20.98,82200,100,obd-16-van-trajeto-t3,van,eletronuclear,303.54,0.0,-322.41142829424456,-352.4879174635631,82.42630625,client2
-23.00506,-44.47944,5.008532,26.36067,-0.4528001,-0.4023646,1.054373,1487,36.86274,19,15.05,75600,100,obd-16-van-trajeto-t3,van,eletronuclear,303.571,0.0010000000000331966,-322.41142829424456,-352.4879174635631,59.12850277777778,client2
-23.00501,-44.47946,4.209829,23.38792,-0.494069,-0.03855101,3.17299,1442,30.58824,18,12.65,67000,100,obd-16-van-trajeto-t3,van,eletronuclear,304.533,0.0,-324.4585450858413,-346.92817113092525,49.69937013888889,client2
-23.00496,-44.47948,4.243108,23.57281,0.131325,-0.07400181,0.07883757,1382,28.62745,18,12.75,63400,100,obd-16-van-trajeto-t3,van,eletronuclear,305.527,0.0,-326.50566263578264,-341.36842479899474,50.09224722222222,client2
-23.00492,-44.4795,4.745625,29.66014,0.03132633,0.1525546,0.8306202,1262,12.54902,16,14.26,47200,100,obd-16-van-trajeto-t3,van,eletronuclear,306.572,0.0009999999999763531,-328.55276877101835,-336.9206277329552,56.02473958333334,client2
-23.00488,-44.47953,3.847085,25.64721,0.225705,1.344424,0.58645,1170,30.98039,15,11.56,60400,100,obd-16-van-trajeto-t3,van,eletronuclear,307.574,0.0010000000000331966,-331.62340453943494,-332.47283066726936,45.416975694444446,client2
-23.00486,-44.47957,3.730607,26.64717,-0.3906625,-1.349855,2.36541,1144,47.84314,14,11.21,71400,100,obd-16-van-trajeto-t3,van,eletronuclear,308.57,0.0020000000000095497,-335.717545521079,-330.2489321344264,44.04188819444445,client2
-23.00485,-44.47962,4.629148,30.86096,-0.1050085,-0.33928,1.27092,1200,70.19608,15,13.91,90600,100,obd-16-van-trajeto-t3,van,eletronuclear,309.583,0.0010000000000331966,-340.83520365888893,-329.13698286818175,54.649663888888895,client2
-23.00486,-44.47967,5.950335,37.18957,-0.4934032,1.150411,1.112546,1312,80.78432,16,17.88,98200,100,obd-16-van-trajeto-t3,van,eletronuclear,310.647,0.0009999999999763531,-345.95283654249937,-330.2489321344264,70.24701041666667,client2
-23.00487,-44.47972,6.722414,37.34672,0.2290155,-0.169974,1.917545,1474,75.29412,18,20.2,105000,100,obd-16-van-trajeto-t3,van,eletronuclear,311.552,0.0010000000000331966,-351.07046904690515,-331.3608814010247,79.36183194444445,client2
-23.00489,-44.47978,8.120144,38.66732,0.8462672,1.348433,-0.6525196,1676,68.23529,21,24.4,112000,100,obd-16-van-trajeto-t3,van,eletronuclear,312.54,0.0,-357.21161696444653,-333.58477993386765,95.8628111111111,client2
-23.00492,-44.47984,8.243278,35.84031,0.3404224,1.542959,0.09484573,1827,59.60784,23,24.77,118000,100,obd-16-van-trajeto-t3,van,eletronuclear,313.596,0.0,-363.3527505102055,-336.9206277329552,97.31647638888889,client2
-23.00494,-44.47991,7.997011,33.32085,-0.1883563,-0.7296302,-0.4800581,1938,54.90196,24,24.03,118400,100,obd-16-van-trajeto-t3,van,eletronuclear,314.605,0.0010000000000331966,-370.51742517770015,-339.14452626615184,94.4091576388889,client2
-23.00497,-44.47998,8.266573,31.79449,-1.142288,-6.76328,0.09143215,2052,53.72549,26,24.84,123800,100,obd-16-van-trajeto-t3,van,eletronuclear,315.536,0.0020000000000095497,-377.68208479213433,-342.4803740652394,97.59148680555555,client2
-23.00497,-44.47998,8.452937,32.51127,-1.142288,-6.76328,0.09143215,2101,52.54902,26,25.4,125000,100,obd-16-van-trajeto-t3,van,eletronuclear,315.598,0.0010000000000331966,-377.68208479213433,-342.4803740652394,99.79161736111112,client2
-23.005,-44.48005,8.895551,31.7698,0.6348734,-1.930139,-0.5296205,2208,49.01961,28,26.73,120800,100,obd-16-van-trajeto-t3,van,eletronuclear,316.577,0.0009999999999763531,-384.8467428138906,-345.81622186468064,105.01692152777778,client2
-23.00503,-44.48012,8.705859,30.02018,-0.8150551,0.314898,-1.016677,2225,0.0,29,26.16,50600,100,obd-16-van-trajeto-t3,van,eletronuclear,317.587,0.0020000000000095497,-392.0113992423165,-349.1520696641219,102.77750208333335,client2
-23.00505,-44.4802,12.3932,45.90072,-0.9454046,0.9187048,3.568626,2080,0.0,27,37.24,43000,100,obd-16-van-trajeto-t3,van,eletronuclear,318.579,0.0020000000000095497,-400.19959724950195,-351.37596819696483,146.30861111111113,client2
-23.00507,-44.48027,10.02705,41.77933,-1.44423,-2.803154,-1.028511,1901,4.313725,24,30.13,61400,100,obd-16-van-trajeto-t3,van,eletronuclear,319.634,0.0010000000000331966,-407.3642657365616,-353.59986672980773,118.37489583333331,client2
-23.00509,-44.48033,10.52624,45.76621,-1.768586,-3.343516,-1.236066,1791,3.921569,23,31.63,57800,100,obd-16-van-trajeto-t3,van,eletronuclear,320.559,0.0,-413.50540493231904,-355.8237652626507,124.26811111111111,client2
-23.00511,-44.48039,9.987111,45.39593,0.360201,-3.100368,2.563458,1684,3.137255,22,30.01,57000,100,obd-16-van-trajeto-t3,van,eletronuclear,321.582,0.0009999999999763531,-419.64654321797485,-358.04766379549363,117.90339375,client2
-23.00513,-44.48044,9.660975,48.30484,1.661303,-2.34045,-2.09328,1558,0.0,20,29.03,42600,100,obd-16-van-trajeto-t3,van,eletronuclear,322.542,0.0019999999999527063,-424.7641525150392,-360.2715623286902,114.05317708333332,client2
-23.00513,-44.48049,9.115194,47.97467,-3.269028,6.725464,-0.2730828,1440,0.0,19,27.39,30000,100,obd-16-van-trajeto-t3,van,eletronuclear,323.598,0.002999999999985903,-429.88179290683377,-360.2715623286902,107.60992916666667,client2
-23.00513,-44.48054,5.690757,33.47501,3.040335,-7.137669,1.142446,1316,16.07843,17,17.1,54400,100,obd-16-van-trajeto-t3,van,eletronuclear,324.563,0.0020000000000095497,-434.9994332979772,-360.2715623286902,67.18254791666666,client2
