accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,fuel_rate,instant_fuel_economy,engine_rpm,calculated_load_value,vehicle_speed,mass_air_flow,absolute_throttle_pos,fuel_rail_pressure_vacuum,fuel_rail_pressure,fuel_level,alcohol_fuel_percentage,engine_fuel_rate,vehicle_fuel_rate,fuel_level_a,fuel_level_b,id_route,vehicle,loc_coleta,time_sec,dt,P_kW,client
2.75,4.98,-7.96,0.08,-0.26,-0.27,-23.005314853980774,-44.456995438057675,,,,,22.75730096132751,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11517.611,0.24099999999998545,,client1
3.1,4.39,-9.34,0.08,-0.18,-0.17,-23.005315417923143,-44.45699374623057,,,,,22.729103842912448,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11517.639,0.027999999998428393,,client1
2.98,3.65,-10.43,0.09,-0.15,-0.16,-23.00531586102735,-44.456992416917956,,,,,22.706948632694726,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11517.661,0.02200000000084401,,client1
5.65,1.29,-9.96,0.07,-0.16,-0.13,-23.00531630413155,-44.456991087605346,,,,,22.684793422477004,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11517.683,0.02200000000084401,,client1
5.18,6.86,-10.59,-0.01,-0.09,-0.0,-23.0053167472306,-44.456989758308204,,,,,22.66263847006386,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11517.705,0.02199999999902502,,client1
-1.629817,0.4788629,-1.232352,,,,-23.00533,-44.45695,1.753818,7.971894,1300.75,29.01961,22.0,5.27,24.31373,0.0,0.0,54.90196,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11518.371,0.0019999999985884642,16.9828043,client1
1.22,5.81,-9.38,0.03,0.05,0.09,-23.00533973630958,-44.456937829613025,,,,,21.756592260490677,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11518.611,0.2400000000016007,,client1
2.71,5.06,-8.87,0.05,0.02,0.05,-23.005340912777726,-44.45693635902784,,,,,21.727180556875368,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11518.64,0.02899999999863212,,client1
1.92,4.43,-10.43,0.07,-0.01,0.05,-23.005341845832938,-44.456935192708826,,,,,21.703854176565248,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11518.663,0.023000000001047738,,client1
1.77,4.71,-8.51,0.08,-0.01,0.03,-23.005342738333177,-44.45693407708353,,,,,21.6815416706261,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11518.685,0.02199999999902502,,client1
4.39,2.71,-10.51,0.07,0.04,0.07,-23.005343630833412,-44.456932961458236,,,,,21.659229164686952,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11518.707,0.02200000000084401,,client1
1.857576,-0.6469935,-3.882041,,,,-23.00537,-44.4569,1.597405,7.606687,1110.25,30.98039,21.0,4.8,23.13725,0.0,0.0,56.07843,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11519.365,0.0059999999994033715,15.468205083333332,client1
7.41,2.39,-6.94,-0.15,1.0,1.56,-23.005374895525247,-44.456887761186884,,,,,20.510447475292178,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11519.611,0.24600000000100408,,client1
7.34,2.28,-6.55,-0.16,1.01,1.6,-23.005375373137216,-44.45688656715696,,,,,20.46268627822082,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11519.635,0.023999999999432475,,client1
8.08,1.22,-7.22,-0.18,1.01,1.55,-23.005375810945644,-44.45688547263589,,,,,20.41890543563179,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11519.657,0.02199999999902502,,client1
8.71,2.31,-5.81,-0.18,1.09,1.66,-23.005376248754068,-44.45688437811482,,,,,20.37512459304276,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11519.679,0.02200000000084401,,client1
8.59,2.82,-9.38,-0.18,1.12,1.68,-23.005376766169583,-44.456883084576035,,,,,20.32338304148907,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11519.705,0.02599999999983993,,client1
-0.822619,-0.2146208,1.332919,,,,-23.00539,-44.45685,1.387746,7.30392,1039.0,29.01961,19.0,4.17,22.35294,0.0,0.0,53.72549,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11520.379,0.004000000000814907,13.438007099999998,client1
1.29,-8.36,0.39,-0.07,2.25,2.7,-23.005397051673103,-44.456840597769194,,,,,18.294832689572317,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11520.611,0.2319999999999709,,client1
0.43,-8.04,-1.92,-0.06,2.27,2.85,-23.00539778115653,-44.45683962512463,,,,,18.22188434711428,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11520.635,0.023999999999432475,,client1
-2.12,-8.63,-1.73,-0.01,2.33,2.86,-23.005398449845778,-44.456838733538966,,,,,18.15501542225224,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11520.657,0.02199999999902502,,client1
-2.28,-8.94,-3.65,0.03,2.26,2.78,-23.005399240123378,-44.456837679835495,,,,,18.07598766219821,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11520.683,0.02600000000165892,,client1
-6.0,-7.92,0.71,0.06,2.21,2.7,-23.005399908812628,-44.45683678824983,,,,,18.009118737336166,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11520.705,0.02199999999902502,,client1
-0.5109349,0.07040976,0.01047172,,,,-23.00542,-44.45681,1.797081,11.23175,1230.0,30.98039,16.0,5.4,24.31373,0.0,0.0,49.80392,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11521.376,0.005000000001018634,17.401734349999998,client1
-4.28,4.35,-10.71,0.08,0.91,2.02,-23.005426911766587,-44.45680539215561,,,,,15.078431121568627,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11521.611,0.23500000000058208,,client1
-4.86,4.71,-10.28,0.05,0.92,2.05,-23.00542761764894,-44.45680492156737,,,,,14.984313474509804,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11521.635,0.023999999999432475,,client1
-3.37,3.96,-8.79,0.04,0.87,1.98,-23.00542838235106,-44.45680441176596,,,,,14.882353192156863,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11521.661,0.02599999999983993,,client1
-3.33,4.59,-9.65,0.02,0.86,1.99,-23.005429029413648,-44.4568039803909,,,,,14.796078180392158,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11521.683,0.02200000000084401,,client1
-3.22,4.63,-9.38,0.0,0.89,2.02,-23.005429676468708,-44.45680354902086,,,,,14.70980417254902,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11521.705,0.02199999999902502,,client1
1.006828,-0.05660117,-1.240237,,,,-23.00545,-44.45679,1.520863,12.67385,1081.25,30.19608,12.0,4.57,23.13725,0.0,0.0,49.80392,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11522.405,0.006000000001222361,14.727023383333334,client1
3.06,3.45,-8.71,-0.22,-0.23,0.36,-23.005458655467564,-44.456792163866886,,,,,12.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11522.611,0.20600000000013097,,client1
2.2,4.59,-10.08,-0.22,-0.22,0.37,-23.005459663870926,-44.45679241596773,,,,,12.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11522.635,0.023999999999432475,,client1
2.79,3.49,-10.04,-0.2,-0.25,0.33,-23.005460840330755,-44.45679271008269,,,,,12.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11522.663,0.028000000000247383,,client1
1.96,4.59,-10.32,-0.2,-0.25,0.33,-23.00546176470588,-44.45679294117647,,,,,12.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11522.685,0.02199999999902502,,client1
1.84,3.65,-9.41,-0.19,-0.27,0.3,-23.00546268908101,-44.45679317227025,,,,,12.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11522.707,0.02200000000084401,,client1
0.265367,-0.09620464,-0.01956897,,,,-23.00549,-44.4568,1.470944,12.25786,975.75,30.98039,12.0,4.42,22.35294,0.0,0.0,45.09804,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11523.363,0.002999999998792191,14.243641066666667,client1
-7.18,2.08,-8.24,0.35,-1.86,-2.26,-23.005494984925587,-44.45680498492558,,,,,11.750753720748456,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11523.611,0.24800000000141154,,client1
-6.08,1.92,-7.49,0.36,-1.79,-2.18,-23.00549554773462,-44.45680554773462,,,,,11.722613269087184,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11523.639,0.027999999998428393,,client1
-7.26,1.57,-7.88,0.36,-1.72,-2.1,-23.005495989948333,-44.456805989948336,,,,,11.700502583413563,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11523.661,0.02200000000084401,,client1
-7.41,0.63,-7.53,0.37,-1.59,-1.97,-23.005496432162047,-44.45680643216205,,,,,11.678391897739944,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11523.683,0.02200000000084401,,client1
-8.08,0.2,-6.63,0.37,-1.5,-1.87,-23.005496874370614,-44.45680687437061,,,,,11.656281469352805,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11523.705,0.02199999999902502,,client1
-0.2272765,-0.1661388,0.3587059,,,,-23.00551,-44.45682,1.38109,12.55536,945.25,31.76471,11.0,4.15,22.35294,0.0,0.0,45.09804,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11524.365,0.0030000000006111804,13.373554833333333,client1
5.65,-6.43,0.04,-0.0,-1.64,-2.52,-23.00551242843182,-44.45682728529547,,,,,10.757156817826294,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11524.611,0.24600000000100408,,client1
6.51,-6.2,0.08,-0.01,-1.59,-2.45,-23.005512665351876,-44.45682799605563,,,,,10.733464812380797,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11524.635,0.023999999999432475,,client1
7.61,-5.92,-1.8,-0.03,-1.52,-2.32,-23.00551288252733,-44.456828647581986,,,,,10.711747267079788,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11524.657,0.02199999999902502,,client1
7.37,-5.41,-1.49,-0.03,-1.44,-2.17,-23.00551309970278,-44.45682929910835,,,,,10.690029721778778,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11524.679,0.02200000000084401,,client1
8.16,-4.86,-2.04,-0.03,-1.36,-2.06,-23.005513356367437,-44.45683006910232,,,,,10.664363256188794,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11524.705,0.02599999999983993,,client1
0.05149944,0.02470762,-0.6375878,,,,-23.00552,-44.45685,1.743834,17.43833,1056.25,39.60784,10.0,5.24,26.66667,0.0,0.0,45.09804,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11525.39,0.0059999999994033715,16.8861259,client1
1.37,5.26,-9.02,0.05,-0.68,-0.94,-23.00552225971537,-44.45685451943074,,,,,10.22597153688716,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11525.611,0.22100000000136788,,client1
1.41,5.49,-9.18,0.05,-0.69,-0.96,-23.00552250511411,-44.456855010228225,,,,,10.250511410976012,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11525.635,0.023999999999432475,,client1
0.82,5.73,-9.18,0.04,-0.66,-0.93,-23.005522730061646,-44.45685546012329,,,,,10.27300616467813,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11525.657,0.02199999999902502,,client1
0.59,5.57,-9.85,0.05,-0.66,-0.95,-23.00552299591159,-44.45685599182318,,,,,10.299591159153714,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11525.683,0.02600000000165892,,client1
-0.43,5.65,-10.32,0.05,-0.7,-1.0,-23.00552322085913,-44.45685644171826,,,,,10.322085912855831,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11525.705,0.02199999999902502,,client1
-0.1584841,0.03896221,0.5868593,,,,-23.00553,-44.45687,3.038398,27.62178,1619.5,39.60784,11.0,9.13,30.19608,0.0,0.0,45.09804,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11526.378,0.006000000001222361,29.421820633333333,client1
-4.2,4.63,-8.94,-0.02,0.06,0.04,-23.005532323032675,-44.456879292130694,,,,,11.464606534661199,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11526.611,0.23300000000017462,,client1
-4.79,4.59,-9.77,-0.02,0.04,0.01,-23.005532562314812,-44.45688024925925,,,,,11.512462962315425,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11526.635,0.023999999999432475,,client1
-4.47,4.82,-8.98,-0.01,0.02,-0.02,-23.00553282153585,-44.45688128614341,,,,,11.56430717037322,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11526.661,0.02599999999983993,,client1
-3.73,4.2,-9.14,-0.02,0.02,-0.03,-23.005533040879087,-44.456882163516354,,,,,11.608175817623875,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11526.683,0.02200000000084401,,client1
-4.31,4.63,-8.71,-0.02,0.02,-0.03,-23.005533270189222,-44.456883080756896,,,,,11.654037844607755,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11526.706,0.02299999999922875,,client1
0.1491503,0.4119236,-0.4287394,,,,-23.00554,-44.45691,3.278009,25.21544,1858.5,36.47059,13.0,9.85,30.58824,0.0,0.0,49.41177,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11527.391,0.004999999999199645,31.742053816666665,client1
-1.29,5.45,-8.47,-0.07,-0.04,-0.1,-23.005544536087154,-44.456916804130735,,,,,13.226804357700043,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11527.611,0.22000000000116415,,client1
-2.04,5.57,-8.39,-0.07,-0.0,-0.05,-23.005545113401386,-44.45691767010208,,,,,13.255670069354878,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11527.639,0.027999999998428393,,client1
-0.31,4.98,-8.87,-0.06,-0.0,-0.07,-23.00554558762945,-44.456918381444176,,,,,13.279381472411517,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11527.662,0.023000000001047738,,client1
-0.43,4.86,-9.22,-0.05,0.02,-0.0,-23.00554602062304,-44.456919030934564,,,,,13.301031152028878,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11527.683,0.021000000000640284,,client1
-0.12,4.63,-7.77,-0.05,0.02,0.0,-23.005546474228588,-44.456919711342884,,,,,13.32371142944839,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11527.705,0.02199999999902502,,client1
-1.45634,0.9386177,-1.077416,,,,-23.00556,-44.45694,3.278009,23.41433,1971.0,34.5098,14.0,9.85,30.58824,0.0,0.0,57.64706,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11528.37,0.005000000001018634,31.742053816666665,client1
-1.18,4.86,-8.28,0.03,-0.01,-0.05,-23.005564903360657,-44.45695225840164,,,,,14.245168032868001,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11528.611,0.24099999999998545,,client1
-1.41,5.14,-8.43,0.02,-0.01,-0.05,-23.005565391661744,-44.456953479154365,,,,,14.269583087229586,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11528.635,0.023999999999432475,,client1
-1.88,4.71,-8.94,0.03,-0.01,-0.05,-23.00556583926847,-44.45695459817118,,,,,14.29196342351408,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11528.657,0.02199999999902502,,client1
-1.41,4.67,-8.24,0.04,-0.0,-0.05,-23.00556630722498,-44.45695576806246,,,,,14.315361249050742,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11528.68,0.023000000001047738,,client1
-1.37,5.18,-7.69,0.04,-0.0,-0.03,-23.005566754831705,-44.456956887079265,,,,,14.337741585335237,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11528.702,0.02199999999902502,,client1
0.9752709,0.4944859,-2.440073,,,,-23.00558,-44.45699,3.417782,22.7852,1543.25,45.4902,15.0,10.27,30.58824,0.0,0.0,57.64706,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11529.359,0.0030000000006111804,33.095522366666664,client1
-0.86,5.33,-9.22,-0.01,-0.01,-0.05,-23.005582502485005,-44.45700000994002,,,,,15.500497000961461,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11529.611,0.25200000000040745,,client1
-1.29,4.63,-9.81,-0.01,-0.01,-0.04,-23.005582740816667,-44.45700096326667,,,,,15.548163333582469,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11529.635,0.023999999999432475,,client1
-1.84,5.41,-10.04,0.0,-0.01,-0.02,-23.005582969215936,-44.45700187686375,,,,,15.593843187680275,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11529.658,0.02299999999922875,,client1
-1.02,4.94,-8.55,-0.01,-0.01,-0.04,-23.0055831876879,-44.4570027507516,,,,,15.63753758013664,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11529.68,0.02200000000084401,,client1
-1.53,4.28,-9.06,0.01,-0.01,-0.03,-23.005583445879264,-44.45700378351706,,,,,15.68917585292229,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11529.706,0.02599999999983993,,client1
-0.4464411,-0.9065117,0.5978509,,,,-23.00559,-44.45703,1.870295,11.00173,1504.75,25.4902,17.0,5.62,23.92157,0.0,0.0,57.64706,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11530.375,0.004000000000814907,18.110689916666665,client1
-0.71,4.31,-9.02,-0.01,0.01,0.0,-23.005597137104516,-44.45703951613936,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11530.611,0.2360000000007858,,client1
-1.92,4.75,-9.85,-0.01,0.04,0.05,-23.00559789315097,-44.45704052420129,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11530.636,0.024999999999636202,,client1
-1.02,4.28,-9.96,-0.0,0.05,0.05,-23.00559855846968,-44.457041411292906,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11530.658,0.02199999999902502,,client1
-0.27,3.57,-10.08,0.01,0.05,0.07,-23.005599344763873,-44.45704245968516,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11530.684,0.02599999999983993,,client1
-1.45,5.06,-10.04,-0.01,0.07,0.1,-23.005600040330325,-44.4570433871071,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11530.707,0.023000000001047738,,client1
0.5587581,1.134019,-2.075535,,,,-23.00562,-44.45707,1.793753,10.55148,1376.0,27.45098,17.0,5.39,24.31373,0.0,0.0,56.47059,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11531.371,0.0009999999983847374,17.369508216666667,client1
0.43,4.75,-8.9,-0.06,0.04,0.05,-23.0056247952051,-44.45708198801275,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11531.611,0.2400000000016007,,client1
-0.71,4.39,-8.0,-0.05,0.04,0.06,-23.005625294704355,-44.45708323676089,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11531.636,0.024999999999636202,,client1
-0.98,4.43,-8.98,-0.05,0.05,0.07,-23.00562581418235,-44.45708453545588,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11531.662,0.02599999999983993,,client1
0.35,4.71,-8.24,-0.06,0.07,0.1,-23.005626253745376,-44.45708563436344,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11531.684,0.02199999999902502,,client1
-0.27,4.59,-9.77,-0.06,0.07,0.12,-23.005626693303284,-44.457086733258215,,,,,17.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11531.706,0.02200000000084401,,client1
0.2776843,-0.2194305,0.1104319,,,,-23.00564,-44.45712,1.777113,10.4536,1361.0,27.45098,17.0,5.34,24.31373,0.0,0.0,53.33333,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11532.38,0.002999999998792191,17.20837755,client1
-1.65,5.06,-10.36,0.05,-0.37,-0.55,-23.005644753087736,-44.45712950617548,,,,,16.762345613168723,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11532.611,0.23100000000158616,,client1
-0.24,4.75,-10.08,0.06,-0.39,-0.58,-23.00564534979424,-44.45713069958848,,,,,16.732510288065843,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11532.64,0.02899999999863212,,client1
1.14,4.31,-10.0,0.05,-0.3,-0.47,-23.0056458024665,-44.457131604933004,,,,,16.70987667489712,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11532.662,0.02200000000084401,,client1
-0.47,4.51,-10.2,0.02,-0.15,-0.25,-23.005646255144033,-44.45713251028807,,,,,16.68724279835391,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11532.684,0.02199999999902502,,client1
0.24,3.96,-10.0,0.01,-0.06,-0.12,-23.00564672839638,-44.45713345679276,,,,,16.66358018106996,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11532.707,0.023000000001047738,,client1
0.108633,-1.009335,0.8795927,,,,-23.00566,-44.45716,1.73385,10.83656,1343.5,27.84314,16.0,5.21,24.31373,0.0,0.0,53.33333,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11533.359,0.004000000000814907,16.789447499999998,client1
-8.12,-2.82,-6.08,0.03,-2.23,-3.06,-23.00566509606081,-44.457167644091214,,,,,15.235590878429273,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11533.611,0.25200000000040745,,client1
-7.26,-3.22,-3.41,0.05,-2.24,-3.05,-23.005665601620592,-44.45716840243089,,,,,15.15975691135154,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11533.636,0.024999999999636202,,client1
-7.22,-3.96,-3.96,0.04,-2.15,-2.92,-23.00566604651175,-44.45716906976762,,,,,15.093023237754842,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11533.658,0.02199999999902502,,client1
-8.87,-4.47,-2.59,0.03,-2.14,-2.92,-23.005666491408082,-44.457169737112125,,,,,15.026288787616332,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11533.68,0.02200000000084401,,client1
-5.77,-5.45,-2.9,0.04,-2.23,-3.0,-23.005667017189012,-44.45717052578352,,,,,14.947421648225525,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11533.706,0.02599999999983993,,client1
-0.7867892,0.264736,-1.407786,,,,-23.00568,-44.45719,1.680604,12.92771,1117.5,31.37255,13.0,5.05,23.13725,0.0,0.0,50.98039,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11534.354,0.0019999999985884642,16.27384873333333,client1
5.65,-0.63,-4.86,0.33,-1.05,-1.73,-23.00568759606431,-44.45719506404287,,,,,12.240393569078632,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11534.611,0.2570000000014261,,client1
6.63,0.12,-6.16,0.34,-1.17,-1.93,-23.00568833497863,-44.457195556652415,,,,,12.166502137284594,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11534.636,0.024999999999636202,,client1
9.02,1.53,-7.18,0.34,-1.2,-2.0,-23.00568898522111,-44.457195990147405,,,,,12.101477889167896,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11534.658,0.02199999999902502,,client1
7.57,1.22,-6.32,0.32,-1.17,-1.98,-23.00568975369775,-44.457196502465166,,,,,12.024630225047947,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11534.684,0.02599999999983993,,client1
6.47,1.61,-7.3,0.31,-1.13,-1.92,-23.005690433502554,-44.457196955668365,,,,,11.956649744605336,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11534.707,0.023000000001047738,,client1
-0.6105307,0.08574692,0.1330708,,,,-23.00571,-44.45721,1.367778,13.67777,893.75,35.29412,10.0,4.11,22.35294,0.0,0.0,50.98039,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11535.377,0.004000000000814907,13.2446503,client1
-5.14,2.79,-8.47,-0.21,0.13,-0.3,-23.005714800002313,-44.45721240000116,,,,,9.759999884471803,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11535.611,0.23400000000037835,,client1
-5.41,3.26,-9.1,-0.21,0.11,-0.31,-23.005715312821476,-44.45721265641074,,,,,9.7343589261549,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11535.636,0.024999999999636202,,client1
-5.06,2.71,-8.63,-0.21,0.13,-0.29,-23.005715764100874,-44.45721288205044,,,,,9.711794956353971,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11535.658,0.02199999999902502,,client1
-4.47,2.71,-8.24,-0.21,0.17,-0.26,-23.005716317948302,-44.457213158974156,,,,,9.684102584838394,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11535.685,0.027000000000043656,,client1
-5.73,3.26,-8.43,-0.22,0.18,-0.22,-23.00571676923295,-44.45721338461648,,,,,9.66153835247338,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11535.707,0.02200000000084401,,client1
0.3574021,0.1991467,-0.2744987,,,,-23.00573,-44.45722,1.394402,15.49334,893.5,34.90196,9.0,4.19,22.35294,0.0,0.0,45.88235,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11536.355,0.0020000000004074536,13.502459366666667,client1
0.5083157,0.002788564,-0.3198761,,,,-23.00573,-44.45722,1.384418,15.38241,903.0,31.76471,9.0,4.16,23.13725,0.0,0.0,45.88235,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11536.358,0.0030000000006111804,13.405780966666665,client1
