lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,fuel_level,gps_speed,fuel_rate,fuel_remaining,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,accelerator_pos_d,accelerator_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.03035,-44.5437,16,-0.3605667,0.1142111,-0.3765541,1199,23.1,46.66667,15.37713,7.683085,6.533333,48.01925,0.0,44400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,334.404,0.0020000000000095497,396.02739849060447,-64.49305745385986,90.70308680555556,client2
-23.03039,-44.54368,13,-1.030812,-0.6708794,2.351407,1022,19.5,46.66667,14.23942,6.485721,6.533333,49.89013,0.0,39600,19.60784,20.78431,obd-18-van-trajeto-t2,van,eletronuclear,335.375,0.0009999999999763531,398.07399264383133,-68.9408545198994,76.56753958333333,client2
-23.03042,-44.54367,12,-0.2334239,-0.2753898,0.2786146,955,17.96,46.66667,11.65128,5.973516,6.533333,49.77926,21.56863,45400,25.88235,26.27451,obd-18-van-trajeto-t2,van,eletronuclear,336.364,0.0009999999999763531,399.09727468851196,-72.27670231898698,70.520675,client2
-23.03045,-44.54366,12,0.4597689,-0.6812193,0.6015949,959,12.95,46.66667,11.8895,4.307184,6.533333,35.89317,39.60784,55000,28.23529,28.62745,obd-18-van-trajeto-t2,van,eletronuclear,337.464,0.0009999999999763531,400.1205565040923,-75.61255011842822,50.848699999999994,client2
-23.03048,-44.54366,12,0.00777252,0.03492818,0.1963352,997,14.11,46.66667,14.28025,4.693001,6.533333,39.10831,61.96078,68200,29.80392,30.19608,obd-18-van-trajeto-t2,van,eletronuclear,338.359,0.0009999999999763531,400.12051197480076,-78.94839791786946,55.40348402777778,client2
-23.03051,-44.54369,13,-0.2805417,-0.2982298,1.096958,1098,16.85,46.66667,14.70086,5.604329,6.533333,43.11019,75.68627,85800,31.76471,31.76471,obd-18-van-trajeto-t2,van,eletronuclear,339.366,0.0009999999999763531,397.05048943461765,-82.28424571695703,66.1622173611111,client2
-23.03054,-44.54372,15,0.5960408,-0.197488,0.9992738,1219,22.58,46.66667,17.69852,7.510133,6.533333,50.06751,88.23529,95800,33.72549,34.11765,obd-18-van-trajeto-t2,van,eletronuclear,340.369,0.0010000000000331966,393.98046757772175,-85.62009351639827,88.66129236111112,client2
-23.03056,-44.54378,18,-0.3038071,-0.5511256,-2.035823,1483,28.89,46.66667,19.8242,9.608846,6.533333,53.38243,87.45098,117200,34.11765,34.11765,obd-18-van-trajeto-t2,van,eletronuclear,341.41,0.0030000000000427463,387.8404834634977,-87.84399204959486,113.43776527777779,client2
-23.03058,-44.54384,21,-0.4538498,0.09418832,-0.3692753,1697,31.8,46.66667,22.46366,10.57671,6.533333,50.36527,77.25491,119800,33.72549,34.11765,obd-18-van-trajeto-t2,van,eletronuclear,342.377,0.0010000000000331966,381.70050026034903,-90.0678905824378,124.8639375,client2
-23.03061,-44.54391,23,-0.2929059,-0.6608928,1.314276,1912,33.06,46.66667,26.21758,10.99579,6.533333,47.80776,64.70588,127000,32.15686,31.76471,obd-18-van-trajeto-t2,van,eletronuclear,343.393,0.0009999999999763531,374.53717841265626,-93.40373838152539,129.8114097222222,client2
-23.03064,-44.54399,25,-0.145382,-0.5163439,0.9288208,2047,34.43,46.66667,27.74807,11.45146,6.533333,45.80579,48.62745,118200,28.23529,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,344.413,0.0010000000000331966,366.350532648358,-96.73958618061296,135.19084722222226,client2
-23.03067,-44.54406,27,0.1467261,0.699357,0.01554488,2094,31.85,46.66667,27.20557,10.59334,6.533333,39.23458,3.137255,61600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,345.414,0.0009999999999763531,359.18721410330926,-100.07543398040785,125.0602638888889,client2
-23.03071,-44.54412,26,0.1083344,-0.5024737,-0.2604212,1999,36.35,46.66667,25.99684,12.09005,6.533333,46.50016,0.7843137,62800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,346.401,0.0020000000000095497,353.0472093376365,-104.52323104609374,142.72975694444443,client2
-23.03074,-44.54418,25,-0.1454515,-0.4599177,-0.2716904,1880,34.15,46.66667,22.29984,11.35833,6.533333,45.43328,0.0,58400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,347.404,0.0009999999999763531,346.9072192639043,-107.85907884553497,134.09139583333334,client2
-23.03077,-44.54423,22,0.4414994,0.1818393,0.3744567,1633,31.47,46.66667,19.00313,10.46696,6.533333,47.57704,0.0,53200,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,348.403,0.0020000000000095497,341.79055557295885,-111.19492664462256,123.56827777777778,client2
-23.0308,-44.54428,16,1.16642,-0.6913378,-0.4752519,1235,23.9,46.66667,11.99359,7.949166,6.533333,49.68225,0.0,44800,19.60784,21.56863,obd-18-van-trajeto-t2,van,eletronuclear,349.435,0.0,336.67389302085365,-114.53077444406378,93.84432083333333,client2
-23.03081,-44.54431,14,0.4732441,-0.00698327,-0.04996437,1122,20.97,46.66667,13.72107,6.974645,6.533333,49.81886,11.76471,48200,27.45098,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,350.39,0.002999999999985903,333.60390593637436,-115.64272371030843,82.33955902777778,client2
-23.03082,-44.54435,13,0.7509981,-0.7862089,-0.06574197,1120,14.84,46.66667,14.4999,4.9358,6.533333,37.96767,37.64706,70200,30.19608,30.58824,obd-18-van-trajeto-t2,van,eletronuclear,351.377,0.0010000000000331966,329.5105942533013,-116.75467297690673,58.26986111111112,client2
-23.0308,-44.54439,14,-0.356189,-0.3346485,2.166157,1157,18.71,46.66667,16.32496,6.222967,6.533333,44.44973,70.58823,85800,30.19608,30.58824,obd-18-van-trajeto-t2,van,eletronuclear,352.377,0.0010000000000331966,325.4173190898219,-114.53077444406378,73.46558263888888,client2
-23.03077,-44.54443,16,-0.1805239,0.634409,0.7572445,1288,21.44,46.66667,17.74911,7.130968,6.533333,44.56851,66.66666,86200,27.05882,26.66667,obd-18-van-trajeto-t2,van,eletronuclear,353.393,0.0009999999999763531,321.32405523904606,-111.19492664462256,84.18503888888888,client2
-23.03072,-44.54446,17,-0.4194734,0.7635958,0.1961375,1334,18.51,46.66667,18.26043,6.156446,6.533333,36.21436,40.39216,71800,26.66667,26.66667,obd-18-van-trajeto-t2,van,eletronuclear,354.404,0.0020000000000095497,318.25413922029054,-105.63518031233838,72.68026527777778,client2
-23.03067,-44.54448,17,-1.006299,-0.3980103,0.9070027,1366,17.9,46.66667,18.21302,5.953559,6.533333,35.02091,40.78431,74000,26.66667,26.66667,obd-18-van-trajeto-t2,van,eletronuclear,355.388,0.0009999999999763531,316.2075474584077,-100.07543398040785,70.28507152777777,client2
-23.03063,-44.5445,18,0.8922202,0.02233324,-0.03538426,1415,18.51,46.66667,17.33331,6.156446,6.533333,34.20245,40.39216,72600,26.66667,27.05882,obd-18-van-trajeto-t2,van,eletronuclear,356.371,0.0009999999999763531,314.1609432835375,-95.62763691436832,72.68026527777778,client2
-23.0306,-44.54454,18,-0.2493313,0.1455707,0.02678776,1435,18.71,46.66667,18.43261,6.222967,6.533333,34.57201,48.62745,94400,29.80392,30.19608,obd-18-van-trajeto-t2,van,eletronuclear,357.384,0.0020000000000095497,310.0676755984694,-92.29178911528074,73.46558263888888,client2
-23.0306,-44.54459,18,-0.09568931,-2.059083,1.033316,1481,22.77,46.66667,19.90552,7.573327,6.533333,42.07401,63.92157,106400,31.76471,31.76471,obd-18-van-trajeto-t2,van,eletronuclear,358.312,0.0,304.9510472882164,-92.29178911528074,89.40733263888889,client2
-23.03062,-44.54465,20,1.10016,-0.5856537,0.05115214,1587,27.94,46.66667,23.26167,9.292874,6.533333,46.46434,68.62745,108600,31.76471,32.15686,obd-18-van-trajeto-t2,van,eletronuclear,359.315,0.0009999999999763531,298.81107114597546,-94.51568764777002,109.70754027777778,client2
-23.03065,-44.54472,21,0.145497,-0.03060738,-0.02488121,1722,29.37,46.66667,24.77074,9.768495,6.533333,46.51661,65.4902,117800,32.15686,32.15686,obd-18-van-trajeto-t2,van,eletronuclear,360.384,0.0010000000000331966,291.64775958595453,-97.85153544756491,115.32251041666667,client2
-23.03068,-44.54478,24,0.1252365,-0.2584206,0.4823483,1925,31.8,46.66667,25.72183,10.57671,6.533333,44.06961,58.82353,123200,32.15686,32.15686,obd-18-van-trajeto-t2,van,eletronuclear,361.379,0.0010000000000331966,285.5077749775016,-101.1873832466525,124.8639375,client2
-23.03071,-44.54485,26,0.02659741,0.2441866,-0.3178061,2067,35.06,46.66667,27.85917,11.66099,6.533333,44.84995,16.07843,90000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,362.377,0.0010000000000331966,278.34446649301736,-104.52323104609374,137.6644652777778,client2
-23.03075,-44.54492,26,-0.2390843,0.2561905,0.5844975,2067,35.06,46.66667,28.40739,11.66099,6.533333,44.84995,16.07843,90000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,363.387,0.0,271.18114954166185,-108.97102811213327,137.6644652777778,client2
-23.03079,-44.54499,27,0.5164571,-0.3388865,0.7933265,1425,22.45,46.66667,29.52117,7.466895,6.533333,27.65514,71.37255,108800,30.58824,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,364.39,0.0020000000000095497,264.01783471615147,-113.4188251774655,88.15084375,client2
-23.03082,-44.54506,28,0.4143671,0.3930742,0.2112149,1482,23.96,46.66667,30.78628,7.969122,6.533333,28.46113,68.23529,106400,30.58824,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,365.464,0.0,256.85453154564317,-116.75467297690673,94.0799125,client2
-23.03086,-44.54513,29,0.04606394,0.2942428,-0.6826386,1539,25.43,46.66667,32.14301,8.458046,6.533333,29.16565,65.88235,108600,30.58824,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,366.385,0.0009999999999763531,249.69122070610294,-121.20247004294626,99.85193194444444,client2
-23.0309,-44.54521,30,0.2129955,-0.16926,0.6094582,1584,25.88,46.66667,32.77879,8.607717,6.533333,28.69237,63.52941,111800,30.19608,30.19608,obd-18-van-trajeto-t2,van,eletronuclear,367.374,0.0010000000000331966,241.50458746974851,-125.65026710827848,101.61888124999997,client2
-23.03094,-44.54529,31,-0.4517006,-0.3237901,-1.079176,1626,25.38,46.66667,32.83244,8.441416,6.533333,27.23035,56.07843,102800,28.62745,28.62745,obd-18-van-trajeto-t2,van,eletronuclear,368.367,0.0020000000000095497,233.31795666229607,-130.098064174318,99.65560555555555,client2
-23.03098,-44.54538,32,-0.343047,-0.1577116,-0.3910395,1658,23.51,46.66667,32.91217,7.819452,6.533333,24.43577,46.27451,98600,28.23529,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,369.389,0.002999999999985903,224.10800406543095,-134.5458612400039,92.31297500000001,client2
-23.03101,-44.54546,32,-0.02981002,-0.05197387,0.3143299,1663,21.64,46.66667,32.73851,7.197488,6.533333,22.49213,42.7451,95000,28.23529,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,370.383,0.0009999999999763531,215.92138627964175,-137.88170903909148,84.97034444444445,client2
-23.03105,-44.54554,33,0.3674397,0.4536572,0.006897096,1692,21.63,46.66667,34.29692,7.194162,6.533333,21.80047,43.13726,94800,28.23529,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,371.382,0.0020000000000095497,207.73476260967416,-142.329506105131,84.93107916666666,client2
-23.03109,-44.54564,33,0.2547001,-0.7567213,-0.6159669,1704,21.86,46.66667,35.12177,7.27066,6.533333,22.03229,42.35294,94400,28.23529,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,372.402,0.0009999999999763531,197.50149376520326,-146.77730317081688,85.83418055555556,client2
-23.03113,-44.54572,34,-0.5695472,-0.3111707,0.7580262,1731,22.56,46.66667,35.4471,7.503481,6.533333,22.06904,42.7451,97800,28.23529,28.23529,obd-18-van-trajeto-t2,van,eletronuclear,373.343,0.0,189.31487525741588,-151.22510023685643,88.58276180555555,client2
-23.03117,-44.54581,34,0.3065067,0.04064209,0.8963925,1760,22.65,46.66667,35.23394,7.533415,6.533333,22.15709,32.54902,82800,25.09804,24.70588,obd-18-van-trajeto-t2,van,eletronuclear,374.392,0.0,180.1049356815155,-155.6728973025423,88.93614930555556,client2
-23.03122,-44.5459,34,0.1096443,0.0413069,0.1588451,1752,23.66,46.66667,35.14497,7.869342,6.533333,23.14511,24.31373,74400,23.92157,23.92157,obd-18-van-trajeto-t2,van,eletronuclear,375.399,0.0009999999999763531,170.89499249915605,-161.23264363482647,92.90195416666667,client2
-23.03126,-44.54599,34,0.2548406,-0.6275135,0.3118641,1748,24.0,46.66667,34.5983,7.982426,6.533333,23.47771,22.7451,72400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,376.413,0.0010000000000331966,161.68505873146307,-165.68044070051235,94.23697361111111,client2
-23.0313,-44.54607,34,0.01102465,0.3366144,-0.03875947,1685,27.06,46.66667,33.32907,9.000186,6.533333,26.47112,0.0,69000,22.7451,24.31373,obd-18-van-trajeto-t2,van,eletronuclear,377.41,0.0010000000000331966,153.4984507018731,-170.1282377665519,106.25219583333333,client2
-23.03134,-44.54615,32,0.1299025,-0.83075,0.5923159,1679,26.38,46.66667,33.00385,8.774017,6.533333,27.41878,20.39216,69600,23.92157,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,378.417,0.0009999999999763531,145.31184510251774,-174.57603483223778,103.58214513888888,client2
-23.03138,-44.54623,32,-0.016367,0.03662413,-0.2412381,1552,25.23,46.66667,31.48501,8.391525,6.533333,26.2235,0.0,60600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,379.38,0.0020000000000095497,137.12524193144702,-179.02383189792366,99.06661458333333,client2
-23.03138,-44.54623,31,-0.05173167,-0.1244552,0.1906677,1608,27.56,46.66667,31.48501,9.166486,6.533333,29.56929,0.0,70000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,379.411,0.0009999999999763531,137.12524193144702,-179.02383189792366,108.21545972222223,client2
-23.03141,-44.54631,29,0.2516284,-0.4187086,0.3741717,1459,27.49,46.66667,28.27248,9.143204,6.533333,31.52827,0.0,116400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,380.401,0.0010000000000331966,128.93864597390768,-182.3596796973649,107.9406027777778,client2
-23.03144,-44.54636,24,-0.01946324,-0.223093,0.08756737,857,18.12,46.66667,20.70207,6.026732,6.533333,25.11136,21.96078,55600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,381.408,0.0010000000000331966,123.82201925795269,-185.69552749645246,71.14891944444445,client2
-23.03146,-44.5464,20,0.3578542,0.5066372,0.5840231,867,12.84,46.66667,13.25032,4.270598,6.533333,21.35297,35.29412,46600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,382.377,0.0010000000000331966,119.72872048195848,-187.9194260292954,50.416781944444445,client2
-23.03147,-44.54642,13,0.4717359,0.9358657,1.120791,888,12.5,46.66667,6.437068,4.157514,6.533333,31.98085,30.58824,43400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,383.391,0.004000000000019099,117.68207132141048,-189.0313752958937,49.081762499999996,client2
-23.03148,-44.54643,7,-0.4904631,0.5139552,-0.1074569,904,11.54,46.66667,7.013276,3.838217,6.533333,54.83163,57.64706,68800,26.27451,26.27451,obd-18-van-trajeto-t2,van,eletronuclear,384.39,0.0,116.6587446342077,-190.14332456213833,45.31228402777778,client2
-23.03149,-44.54645,8,-0.6401545,-0.238923,1.261458,943,15.69,46.66667,8.429738,5.218511,6.533333,65.23134,100.0,84600,26.27451,27.05882,obd-18-van-trajeto-t2,van,eletronuclear,385.39,0.0009999999999763531,114.61209574004755,-191.2552738290903,61.607421527777774,client2
-23.03151,-44.54647,10,-0.2858922,-0.5104791,0.3957698,988,19.89,46.66667,13.24428,6.615436,6.533333,66.15431,100.0,94200,27.84314,28.62745,obd-18-van-trajeto-t2,van,eletronuclear,386.402,0.0009999999999763531,112.56544282118978,-193.47917236193325,78.09889722222222,client2
-23.03152,-44.54651,13,0.3909568,-0.1305124,0.634257,1150,22.6,46.66667,16.80749,7.516785,6.533333,57.82138,100.0,104200,30.19608,30.58824,obd-18-van-trajeto-t2,van,eletronuclear,387.407,0.0,108.4721499673646,-194.5911216281779,88.73982291666667,client2
-23.03154,-44.54656,18,-0.1836061,0.01997868,-0.01551976,1445,24.76,46.66667,19.469,8.235203,6.533333,45.75109,76.47059,106600,32.15686,32.15686,obd-18-van-trajeto-t2,van,eletronuclear,388.413,0.0020000000000095497,103.35553145132363,-196.8150201610208,97.22114652777778,client2
-23.03156,-44.5466,19,-0.19388,0.05914839,0.7107515,1591,28.43,46.66667,21.3406,9.455849,6.533333,49.76759,70.58823,113000,32.15686,32.15686,obd-18-van-trajeto-t2,van,eletronuclear,389.088,0.0010000000000331966,99.26223571232778,-199.03891869386376,111.63155069444446,client2
-23.03159,-44.54668,21,-0.07781401,0.1668517,0.415652,1730,29.72,46.66667,24.14176,9.884905,6.533333,47.07094,65.09804,117600,32.15686,32.15686,obd-18-van-trajeto-t2,van,eletronuclear,390.422,0.0010000000000331966,91.07564943457405,-202.374766493305,116.69679513888889,client2
-23.03163,-44.54675,24,0.2120672,-0.5514064,0.6807052,1969,32.12,46.66667,25.54999,10.68315,6.533333,44.51308,56.47059,123800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,391.414,0.0020000000000095497,83.91238365674609,-206.82256355899088,126.12052083333333,client2
-23.03166,-44.54681,25,-0.7071563,0.8233173,1.068222,1761,30.62,46.66667,25.53494,10.18425,6.533333,40.73695,3.529412,56000,29.01961,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,392.377,0.9630000000000223,77.77244448955094,-210.15841135807844,120.23072916666668,client2
-23.03166,-44.54681,25,-1.269153,1.485552,-0.09788997,1329,20.71,46.66667,25.53494,6.888169,6.533333,27.55265,75.29412,82400,32.15686,32.54902,obd-18-van-trajeto-t2,van,eletronuclear,392.413,0.0010000000000331966,77.77244448955094,-210.15841135807844,81.31866180555556,client2
-23.03169,-44.54688,26,-0.302188,-0.2409716,0.2570606,1383,24.84,46.66667,28.00335,8.261811,6.533333,31.77617,81.96078,105400,32.54902,32.94118,obd-18-van-trajeto-t2,van,eletronuclear,393.4,0.0,70.60918516538527,-213.49425915787336,97.53526875,client2
-23.03173,-44.54694,28,2.619714,0.3846545,-6.49115,1455,26.85,46.66667,30.0908,8.93034,6.533333,31.89404,80.78432,111600,32.54902,32.94118,obd-18-van-trajeto-t2,van,eletronuclear,394.409,0.002999999999985903,64.46924645373144,-217.94205622355923,105.42762499999999,client2
-23.03177,-44.54701,29,-0.2729031,-0.204799,0.3470403,1512,27.63,46.66667,31.68856,9.189768,6.533333,31.68883,77.25491,110800,32.54902,32.54902,obd-18-van-trajeto-t2,van,eletronuclear,395.341,0.0010000000000331966,57.30598834436395,-222.38985328959876,108.49031666666669,client2
-23.03181,-44.54709,30,-0.1507022,-0.1765952,0.2994159,1584,28.37,46.66667,33.18547,9.435893,6.533333,31.45295,72.15686,112000,31.37255,31.37255,obd-18-van-trajeto-t2,van,eletronuclear,396.435,0.0009999999999763531,49.11941129218913,-226.837650354931,111.39595902777778,client2
-23.03185,-44.54717,32,-0.5702513,-0.2673486,-0.4337044,1648,28.25,46.66667,34.11219,9.395981,6.533333,29.36242,62.7451,109200,30.58824,30.58824,obd-18-van-trajeto-t2,van,eletronuclear,397.398,0.0030000000000427463,40.93283666898512,-231.28544742061686,110.92477569444445,client2
-23.03185,-44.54717,33,0.3213376,-0.9572921,0.1046488,1684,26.97,46.66667,34.11219,8.970251,6.533333,27.18256,54.5098,104600,27.84314,27.84314,obd-18-van-trajeto-t2,van,eletronuclear,397.426,0.0009999999999763531,40.93283666898512,-231.28544742061686,105.89879652777779,client2
-23.03188,-44.54726,33,1.771808,0.6347104,3.784477,1709,23.49,46.66667,35.10131,7.8128,6.533333,23.67513,34.11765,85000,24.70588,24.31373,obd-18-van-trajeto-t2,van,eletronuclear,398.413,0.0010000000000331966,31.72294488789039,-234.62129522041175,92.23444444444443,client2
-23.03192,-44.54735,33,0.3229316,0.07260049,-0.5455856,1650,22.15,46.66667,35.0875,7.367114,6.533333,22.32457,7.45098,55200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,399.398,0.0010000000000331966,22.5130543216085,-239.06909228574398,86.97287361111111,client2
-23.03196,-44.54743,32,-0.2948298,-0.02969333,-0.9683792,1651,27.5,46.66667,32.27514,9.14653,6.533333,28.58289,0.0,70800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,400.398,0.004000000000019099,14.326486987939271,-243.5168893517835,107.97986805555556,client2
-23.03196,-44.54743,31,-0.1413445,-0.2647558,-0.8539996,1590,29.42,46.66667,32.27514,9.785124,6.533333,31.56489,0.0,108600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,400.42,0.0010000000000331966,14.326486987939271,-243.5168893517835,115.51882499999999,client2
-23.03199,-44.5475,30,0.5333169,-0.07213943,0.9512138,1546,28.65,46.66667,30.15036,9.529021,6.533333,31.76338,0.0,142800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,401.404,0.0,7.163242696419857,-246.85273715122474,112.49538680555555,client2
-23.03202,-44.54757,28,-0.6240838,-0.04579763,-0.7512143,1451,26.66,46.66667,28.86105,8.867146,6.533333,31.66835,0.0,140000,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,402.411,0.0009999999999763531,0.0,-250.18858495031233,104.68158472222223,client2
-23.03205,-44.54764,26,0.2741732,-0.3723438,-1.099136,1347,25.33,46.66667,25.18005,8.424786,6.533333,32.403,0.0,135600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,403.417,0.002999999999985903,-7.16324110262072,-253.52443275010722,99.45927916666665,client2
-23.03208,-44.54769,23,-1.970047,1.073023,-1.376624,901,19.17,46.66667,19.73858,6.375963,6.533333,27.72156,17.64706,44000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,404.316,0.0009999999999763531,-12.279840523348206,-256.8602805491948,75.27178541666666,client2
-23.0321,-44.54772,23,0.099131,0.3068051,-0.4389235,901,19.17,46.66667,15.29871,6.375963,6.533333,27.72156,17.64706,44000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,405.353,0.0010000000000331966,-15.34979951496523,-259.08417908203774,75.27178541666666,client2
-23.03211,-44.54774,17,0.989892,0.9591179,-1.067156,866,12.49,46.66667,7.772371,4.154188,6.533333,24.43638,32.54902,44000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,406.372,0.0,-17.396438804529584,-260.1961283482824,49.04249722222223,client2
-23.03212,-44.54774,7,-0.5302632,1.1113,-1.53332,809,11.78,46.66667,8.838267,3.918041,6.533333,55.97197,63.52941,67400,26.27451,26.66667,obd-18-van-trajeto-t2,van,eletronuclear,407.387,0.0009999999999763531,-17.39643815915567,-261.3080776148807,46.25465069444444,client2
-23.03213,-44.54776,8,-1.237119,0.7105352,2.287562,898,16.04,46.66667,12.72455,5.334921,6.533333,66.68647,100.0,88400,27.45098,27.84314,obd-18-van-trajeto-t2,van,eletronuclear,408.381,0.0009999999999763531,-19.44307722159168,-262.4200268811253,62.98170624999999,client2
-23.03214,-44.54779,13,0.09916844,0.2220924,1.904906,1142,23.58,46.66667,17.43899,7.842734,6.533333,60.32868,100.0,99800,30.58824,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,409.394,0.0,-22.513035947465696,-263.53197614772364,92.58783194444445,client2
-23.03217,-44.54783,13,-0.4927285,0.9256904,-1.761268,1142,23.58,46.66667,18.91531,7.842734,6.533333,60.32868,100.0,99800,30.58824,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,410.373,0.002999999999985903,-26.606312249452316,-266.8678239471648,92.58783194444445,client2
-23.03217,-44.54783,16,-0.4927285,0.9256904,-1.761268,1142,23.58,46.66667,18.91531,7.842734,6.533333,60.32868,100.0,99800,30.58824,30.98039,obd-18-van-trajeto-t2,van,eletronuclear,410.379,0.006000000000028649,-26.606312249452316,-266.8678239471648,92.58783194444445,client2
-23.03217,-44.54783,16,-0.4927285,0.9256904,-1.761268,1368,23.43,46.66667,18.91531,7.792844,6.533333,48.70524,75.29412,107600,32.94118,32.94118,obd-18-van-trajeto-t2,van,eletronuclear,410.384,0.0,-26.606312249452316,-266.8678239471648,91.99885277777778,client2
-23.03218,-44.54788,19,-0.6303672,0.08104409,0.7865204,1544,28.3,46.66667,21.90384,9.412611,6.533333,49.54002,76.07843,117000,32.94118,32.94118,obd-18-van-trajeto-t2,van,eletronuclear,411.373,0.003999999999962256,-31.722909582202764,-267.9797732134095,111.12110208333333,client2
-23.0322,-44.54794,21,0.6841878,0.004098782,0.7796432,1716,30.52,46.66667,22.89689,10.15099,6.533333,48.33799,70.58823,119600,32.94118,32.94118,obd-18-van-trajeto-t2,van,eletronuclear,412.371,0.0009999999999763531,-37.8628247568069,-270.20367174625244,119.8380763888889,client2
-23.03222,-44.54799,23,2.538704,0.0842895,-0.3277898,1869,31.29,46.66667,26.1701,10.40709,6.533333,45.24818,62.7451,125200,32.94118,32.94118,obd-18-van-trajeto-t2,van,eletronuclear,413.354,0.0009999999999763531,-42.97941950805612,-272.4275702790954,122.86147916666667,client2
-23.03226,-44.54806,25,1.052457,-0.6193691,0.5218717,2034,33.77,46.66667,27.56017,11.23194,6.533333,44.92772,60.0,130200,20.39216,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,414.36,0.0020000000000095497,-50.14264865225696,-276.8753673451349,132.59929166666666,client2
-23.03229,-44.54813,27,-0.875528,-0.2722869,0.5497798,1565,28.1,46.66667,28.06518,9.34609,6.533333,34.61512,16.47059,69400,28.23529,29.41176,obd-18-van-trajeto-t2,van,eletronuclear,415.365,0.0010000000000331966,-57.30587779580227,-280.21121514457616,110.33578472222221,client2
-23.03232,-44.54819,27,0.1399052,-0.1102153,0.1389552,1401,21.61,46.66667,28.9427,7.18751,6.533333,26.62039,65.09804,99800,29.80392,29.80392,obd-18-van-trajeto-t2,van,eletronuclear,416.382,0.0,-63.445786212932546,-283.5470629436637,84.8525486111111,client2
-23.03235,-44.54827,27,0.3574373,-0.5944443,-1.86914,1401,21.61,46.66667,29.39192,7.18751,6.533333,26.62039,65.09804,99800,29.80392,29.80392,obd-18-van-trajeto-t2,van,eletronuclear,417.385,0.0009999999999763531,-71.63233130015384,-286.88291074310496,84.8525486111111,client2
-23.03235,-44.54827,28,0.3574373,-0.5944443,-1.86914,1459,23.08,46.66667,29.39192,7.676433,6.533333,27.41581,43.52941,88000,29.01961,29.41176,obd-18-van-trajeto-t2,van,eletronuclear,417.39,0.0009999999999763531,-71.63233130015384,-286.88291074310496,90.62455625,client2
-23.03239,-44.54834,28,0.174754,0.4077632,0.8045908,1459,23.08,46.66667,30.04013,7.676433,6.533333,27.41581,43.52941,88000,29.01961,29.41176,obd-18-van-trajeto-t2,van,eletronuclear,418.383,0.0,-78.79555273777675,-291.33070780879086,90.62455625,client2
-23.03242,-44.54842,28,-0.688767,0.05589479,2.28546,1487,21.25,46.66667,30.19845,7.067773,6.533333,25.24203,56.47059,92200,28.23529,28.62745,obd-18-van-trajeto-t2,van,eletronuclear,419.402,0.0009999999999763531,-86.98209399068564,-294.66655560823204,83.43898680555556,client2
-23.03245,-44.5485,29,-0.1059769,-0.182575,-0.3815038,1507,20.9,46.66667,31.03284,6.951363,6.533333,23.9702,52.94118,96200,29.01961,29.01961,obd-18-van-trajeto-t2,van,eletronuclear,420.391,0.0010000000000331966,-95.16863342134496,-298.0024034076733,82.06470208333334,client2
