lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,fuel_level,gps_speed,fuel_rate,fuel_remaining,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.01803,-44.53573,11,0.7567616,-0.01225346,0.1197159,1315,24.44,63.92157,10.27958,8.128771,8.949019,73.89786,3.921569,44400,obd-16-van-circuito-t1,van,eletronuclear,1778.092,0.0010000000002037268,-8131.433088661223,-1393.2724308559852,95.9646576388889,client2
-23.01803,-44.53573,10,0.5067582,0.05105051,0.5555069,979,20.28,63.92157,10.27958,6.74515,8.949019,67.45145,23.92157,43800,obd-16-van-circuito-t1,van,eletronuclear,1778.127,0.0019999999999527063,-8131.433088661223,-1393.2724308559852,79.63024305555557,client2
-23.01805,-44.53576,10,-0.2282257,-0.06890029,0.1536105,844,13.49,63.92157,9.85944,4.486789,8.949019,44.86786,100.0,78600,obd-16-van-circuito-t1,van,eletronuclear,1779.074,0.0,-8134.5028820575035,-1395.4963293888281,52.96903680555556,client2
-23.01805,-44.53576,10,0.01519879,-0.02414288,0.4961271,869,14.63,63.92157,9.85944,4.865954,8.949019,48.6595,100.0,80400,obd-16-van-circuito-t1,van,eletronuclear,1779.098,0.0,-8134.5028820575035,-1395.4963293888281,57.44529027777778,client2
-23.01807,-44.53579,12,0.03557886,0.0248315,-0.4455498,940,17.54,63.92157,13.23445,5.833823,8.949019,48.61516,77.64706,76400,obd-16-van-circuito-t1,van,eletronuclear,1780.072,0.0009999999999763531,-8137.572674997034,-1397.7202279220248,68.87152152777777,client2
-23.01807,-44.53579,12,-0.0153878,0.0556564,-0.6870747,1005,16.08,63.92157,13.23445,5.348226,8.949019,44.56851,61.96078,70000,obd-16-van-circuito-t1,van,eletronuclear,1780.143,0.0009999999999763531,-8137.572674997034,-1397.7202279220248,63.13877916666667,client2
-23.0181,-44.53582,13,0.3505257,0.08603404,0.4739659,1050,14.95,63.92157,14.39427,4.972386,8.949019,38.2491,39.60784,54600,obd-16-van-circuito-t1,van,eletronuclear,1781.074,0.0,-8140.642165760715,-1401.056075721466,58.70177916666667,client2
-23.0181,-44.53582,13,0.06977893,-0.004214475,0.1500192,1049,14.31,63.92157,14.39427,4.759521,8.949019,36.61168,34.5098,56600,obd-16-van-circuito-t1,van,eletronuclear,1781.11,0.0,-8140.642165760715,-1401.056075721466,56.18878958333333,client2
-23.01812,-44.53585,13,0.1758637,0.2621208,0.760374,1030,13.73,63.92157,13.47867,4.566613,8.949019,35.12777,40.39216,58600,obd-16-van-circuito-t1,van,eletronuclear,1782.11,0.0,-8143.711957676726,-1403.2799742539553,53.91140347222222,client2
-23.01815,-44.53588,13,0.09448583,0.1060797,0.3305697,1059,13.77,63.92157,13.48985,4.579917,8.949019,35.23011,50.58823,67200,obd-16-van-circuito-t1,van,eletronuclear,1783.093,0.0009999999999763531,-8146.781447186374,-1406.6158220533966,54.06846458333334,client2
-23.01815,-44.53588,13,-0.1950576,-0.06620689,0.3791332,1063,14.59,63.92157,13.48985,4.85265,8.949019,37.32805,52.54902,67200,obd-16-van-circuito-t1,van,eletronuclear,1783.107,0.0,-8146.781447186374,-1406.6158220533966,57.28822916666667,client2
-23.01817,-44.53591,14,-0.08455624,0.08741827,-0.7896138,1090,15.27,63.92157,14.36341,5.078819,8.949019,36.27725,56.86274,71800,obd-16-van-circuito-t1,van,eletronuclear,1784.071,0.004999999999881766,-8149.851238077566,-1408.839720586593,59.958279861111116,client2
-23.01817,-44.53591,14,-0.1045435,-0.1411334,-0.4678142,1108,15.3,63.92157,14.36341,5.088797,8.949019,36.34852,59.60784,72600,obd-16-van-circuito-t1,van,eletronuclear,1784.142,0.0,-8149.851238077566,-1408.839720586593,60.076075694444434,client2
-23.0182,-44.53594,14,0.1191908,-0.3849851,-0.06173997,1131,15.73,63.92157,15.38907,5.231815,8.949019,37.37008,57.64706,78800,obd-16-van-circuito-t1,van,eletronuclear,1785.072,0.0,-8152.9207263351345,-1412.1755683856807,61.76448263888889,client2
-23.01823,-44.53596,15,0.5000615,0.07925738,0.01403526,1240,16.76,63.92157,16.2307,5.574394,8.949019,37.1626,55.68628,79600,obd-16-van-circuito-t1,van,eletronuclear,1786.134,0.0019999999999527063,-8154.966749207391,-1415.5114161847682,65.80881805555556,client2
-23.01826,-44.536,16,0.2068557,-0.08886092,-0.497698,1273,17.68,63.92157,17.21157,5.880387,8.949019,36.75239,54.5098,81400,obd-16-van-circuito-t1,van,eletronuclear,1787.083,0.0009999999999763531,-8159.059700800839,-1418.8472639845631,69.42123541666666,client2
-23.01826,-44.536,16,0.06062627,0.0155439,-0.3958882,1302,17.79,63.92157,17.21157,5.916974,8.949019,36.98106,52.94118,82000,obd-16-van-circuito-t1,van,eletronuclear,1787.131,0.0009999999999763531,-8159.059700800839,-1418.8472639845631,69.85316527777778,client2
-23.0183,-44.53603,17,0.1101597,-0.2528232,-0.2263141,1364,18.21,63.92157,18.25274,6.056666,8.949019,35.62742,50.98039,87200,obd-16-van-circuito-t1,van,eletronuclear,1788.149,0.0,-8162.128884488778,-1423.2950610502492,71.50230694444444,client2
-23.01833,-44.53608,18,-0.6675663,0.2387171,0.5689044,1411,18.92,63.92157,19.08572,6.292813,8.949019,34.96004,51.76471,81400,obd-16-van-circuito-t1,van,eletronuclear,1789.028,0.0009999999999763531,-8167.245298545445,-1426.6309088493367,74.29015347222223,client2
-23.01833,-44.53608,18,-0.509057,-0.1408058,0.7499381,1432,19.65,63.92157,19.08572,6.535612,8.949019,36.30893,24.31373,59600,obd-16-van-circuito-t1,van,eletronuclear,1789.127,0.0009999999999763531,-8167.245298545445,-1426.6309088493367,77.15653055555555,client2
-23.01836,-44.53612,18,-0.05820531,-0.1362601,-0.7072685,995,19.46,63.92157,19.32049,6.472417,8.949019,35.95785,21.56863,38600,obd-16-van-circuito-t1,van,eletronuclear,1790.069,0.0,-8171.3382472540825,-1429.9667566491316,76.41047847222222,client2
-23.01836,-44.53612,18,-0.2482503,-0.06690855,-0.2785989,794,15.84,63.92157,19.32049,5.268401,8.949019,29.26888,43.92157,51600,obd-16-van-circuito-t1,van,eletronuclear,1790.133,0.03099999999994907,-8171.3382472540825,-1429.9667566491316,62.19640069444444,client2
-23.01838,-44.53617,18,-0.1190939,0.01170377,-0.1698673,838,11.9,63.92157,19.11963,3.957953,8.949019,21.98861,32.54902,45200,obd-16-van-circuito-t1,van,eletronuclear,1791.085,0.0009999999999763531,-8176.454962198597,-1432.190655181621,46.72583402777777,client2
-23.01838,-44.53617,18,0.04151466,-0.04542334,0.1841842,852,11.88,63.92157,19.11963,3.951301,8.949019,21.95166,36.86274,47600,obd-16-van-circuito-t1,van,eletronuclear,1791.146,0.0009999999999763531,-8176.454962198597,-1432.190655181621,46.64730347222222,client2
-23.01841,-44.53621,18,0.08680421,-0.1512599,0.8667668,852,12.11,63.92157,18.73589,4.027799,8.949019,22.37665,38.43137,47000,obd-16-van-circuito-t1,van,eletronuclear,1792.107,0.0,-8180.547909123425,-1435.526502981062,47.55040486111111,client2
-23.01841,-44.53621,18,-0.1234066,-0.2486445,0.1086662,845,11.98,63.92157,18.73589,3.984561,8.949019,22.13643,40.0,47800,obd-16-van-circuito-t1,van,eletronuclear,1792.158,0.0009999999999763531,-8180.547909123425,-1435.526502981062,47.03995625,client2
-23.01844,-44.53625,17,-0.2476604,-0.233825,-0.5610443,846,12.11,63.92157,17.18994,4.027799,8.949019,23.69292,40.0,48000,obd-16-van-circuito-t1,van,eletronuclear,1793.185,0.0009999999999763531,-8184.640855137936,-1438.8623507801497,47.55040486111111,client2
-23.01846,-44.53628,13,0.2554787,-0.02475389,-0.3912396,843,12.26,63.92157,12.88301,4.07769,8.949019,31.36682,41.17647,47800,obd-16-van-circuito-t1,van,eletronuclear,1794.137,0.0,-8187.710639917577,-1441.0862493133463,48.13939583333333,client2
-23.01848,-44.5363,11,-0.09641666,0.06488999,-2.03733,851,12.04,63.92157,10.84619,4.004517,8.949019,36.40467,40.39216,47800,obd-16-van-circuito-t1,van,eletronuclear,1795.167,0.0,-8189.756960487502,-1443.3101478461892,47.27554791666667,client2
-23.0185,-44.53632,10,-0.07485081,0.3991308,-0.390695,931,11.72,63.92157,11.00982,3.898085,8.949019,38.98082,58.43137,63000,obd-16-van-circuito-t1,van,eletronuclear,1796.163,0.0,-8191.803280755011,-1445.5340463790321,46.01905902777778,client2
-23.01852,-44.53634,13,0.03883604,0.1224077,-0.4225341,1064,20.39,63.92157,11.96847,6.781736,8.949019,52.16716,83.52941,87600,obd-16-van-circuito-t1,van,eletronuclear,1797.109,0.0,-8193.849600717498,-1447.757944911875,80.06216111111111,client2
-23.01854,-44.53637,16,-0.2888864,-0.259238,-0.3477029,1287,25.01,63.92157,14.72551,8.318354,8.949019,51.98967,96.86275,103400,obd-16-van-circuito-t1,van,eletronuclear,1798.131,0.0009999999999763531,-8196.919383902929,-1449.9818434450717,98.20279027777778,client2
-23.01857,-44.53639,18,0.1701739,-0.3029042,-0.28344,1511,29.45,63.92157,18.19304,9.795102,8.949019,54.41719,83.52941,115000,obd-16-van-circuito-t1,van,eletronuclear,1799.107,0.0019999999999527063,-8198.965399295274,-1453.3176912441593,115.63662083333334,client2
-23.0186,-44.53643,20,-0.04909684,-0.1026997,0.4576244,1458,26.89,63.92157,21.436,8.943644,8.949019,44.71819,7.45098,50800,obd-16-van-circuito-t1,van,eletronuclear,1800.075,0.0009999999999763531,-8203.05834083062,-1456.6535390436004,105.58468611111113,client2
-23.0186,-44.53643,20,0.1184097,0.01887284,-0.01367759,1221,23.25,63.92157,21.436,7.732975,8.949019,38.66485,0.7843137,38200,obd-16-van-circuito-t1,van,eletronuclear,1800.124,0.0,-8203.05834083062,-1456.6535390436004,91.29206597222222,client2
-23.01865,-44.53648,20,0.1844292,-0.2065893,0.7723128,894,13.49,63.92157,21.28166,4.486789,8.949019,22.43393,45.09804,62800,obd-16-van-circuito-t1,van,eletronuclear,1801.099,0.0009999999999763531,-8208.17413618153,-1462.2132853758847,52.96903680555556,client2
-23.01865,-44.53648,20,0.1993137,0.03383772,-0.158424,1105,14.68,63.92157,21.28166,4.882584,8.949019,24.4129,40.78431,62800,obd-16-van-circuito-t1,van,eletronuclear,1801.134,0.0,-8208.17413618153,-1462.2132853758847,57.641616666666664,client2
-23.01869,-44.53652,20,-0.6860873,0.5459892,-0.6611839,1083,14.79,63.92157,21.41552,4.91917,8.949019,24.59583,59.21569,74400,obd-16-van-circuito-t1,van,eletronuclear,1802.14,0.0,-8212.26677109656,-1466.6610824415707,58.07353472222222,client2
-23.01869,-44.53652,21,-0.6860873,0.5459892,-0.6611839,1103,16.13,63.92157,21.41552,5.364856,8.949019,25.54691,68.23529,81800,obd-16-van-circuito-t1,van,eletronuclear,1802.14,0.0,-8212.26677109656,-1466.6610824415707,63.33510555555555,client2
-23.01873,-44.53657,22,-0.04856311,0.1692406,-0.7544878,1177,18.53,63.92157,21.79328,6.163098,8.949019,28.01406,72.15686,86600,obd-16-van-circuito-t1,van,eletronuclear,1803.107,0.0039999999999054126,-8217.382867601325,-1471.10887950761,72.75879583333334,client2
-23.01873,-44.53657,23,-0.04856311,0.1692406,-0.7544878,1177,18.53,63.92157,21.79328,6.163098,8.949019,28.01406,72.15686,86600,obd-16-van-circuito-t1,van,eletronuclear,1803.109,0.0019999999999527063,-8217.382867601325,-1471.10887950761,72.75879583333334,client2
-23.01873,-44.53657,23,0.3559614,-0.315317,0.4466167,1220,19.82,63.92157,21.79328,6.592154,8.949019,28.66152,69.01961,85400,obd-16-van-circuito-t1,van,eletronuclear,1803.168,0.0,-8217.382867601325,-1471.10887950761,77.82404027777778,client2
-23.01877,-44.53662,25,0.127731,-0.2824931,0.04712139,1292,18.49,63.92157,23.04427,6.149794,8.949019,24.59916,41.96078,67000,obd-16-van-circuito-t1,van,eletronuclear,1804.172,0.0009999999999763531,-8222.498962589038,-1475.5566765729423,72.60173472222222,client2
-23.01877,-44.53662,25,0.127731,-0.2824931,0.04712139,1322,17.8,63.92157,23.04427,5.9203,8.949019,23.68118,34.90196,65200,obd-16-van-circuito-t1,van,eletronuclear,1804.181,0.0009999999999763531,-8222.498962589038,-1475.5566765729423,69.89243055555556,client2
-23.01882,-44.53667,26,-0.1695311,0.3525637,1.142026,1382,18.23,63.92157,23.9409,6.063318,8.949019,23.32044,28.62745,68200,obd-16-van-circuito-t1,van,eletronuclear,1805.11,0.0019999999999527063,-8227.614751107196,-1481.11642290558,71.5808375,client2
-23.01882,-44.53667,27,-0.1695311,0.3525637,1.142026,1382,18.23,63.92157,23.9409,6.063318,8.949019,23.32044,28.62745,68200,obd-16-van-circuito-t1,van,eletronuclear,1805.11,0.0,-8227.614751107196,-1481.11642290558,71.5808375,client2
-23.01882,-44.53667,27,-0.4135231,0.0392516,-2.793083,1404,18.28,63.92157,23.9409,6.079948,8.949019,22.51831,25.4902,64400,obd-16-van-circuito-t1,van,eletronuclear,1805.127,0.0,-8227.614751107196,-1481.11642290558,71.77716388888888,client2
-23.01887,-44.53673,28,-0.2760423,0.2904902,0.4784698,1431,26.8,63.92157,28.74615,8.91371,8.949019,31.83465,10.58823,52800,obd-16-van-circuito-t1,van,eletronuclear,1806.128,0.0,-8233.754000001289,-1486.6761692375107,105.23129861111111,client2
-23.01887,-44.53673,28,-0.2760423,0.2904902,0.4784698,1427,27.91,63.92157,28.74615,9.282897,8.949019,33.15318,8.627451,50800,obd-16-van-circuito-t1,van,eletronuclear,1806.132,0.0,-8233.754000001289,-1486.6761692375107,109.58975625000001,client2
-23.01892,-44.53679,27,-0.4423711,-0.4398812,0.5056804,1413,25.54,63.92157,28.25101,8.494632,8.949019,31.46158,4.313725,47200,obd-16-van-circuito-t1,van,eletronuclear,1807.116,0.0009999999999763531,-8239.893246619078,-1492.2359155697948,100.28384999999997,client2
-23.01897,-44.53686,26,0.1638989,-0.268298,-0.2313642,1342,25.84,63.92157,27.12082,8.594412,8.949019,33.05541,0.0,59600,obd-16-van-circuito-t1,van,eletronuclear,1808.154,0.0,-8247.055952852814,-1497.795661902079,101.46180833333334,client2
-23.01902,-44.53691,23,-0.05629329,-0.2593696,0.3692616,1180,23.2,63.92157,24.74092,7.716345,8.949019,33.5493,0.0,43800,obd-16-van-circuito-t1,van,eletronuclear,1809.153,0.0019999999999527063,-8252.17173301923,-1503.3554082343633,91.09573958333333,client2
-23.01906,-44.53696,18,-0.08400268,0.0400296,1.845987,808,12.29,63.92157,17.67602,4.087667,8.949019,22.70925,41.17647,49200,obd-16-van-circuito-t1,van,eletronuclear,1810.096,0.0009999999999763531,-8257.287817339573,-1507.803205300049,48.257179861111105,client2
-23.01909,-44.53699,14,0.4316773,0.2490955,-0.2264563,845,11.8,63.92157,15.90956,3.924693,8.949019,28.0335,43.13726,48000,obd-16-van-circuito-t1,van,eletronuclear,1811.178,0.0,-8260.357283503668,-1511.1390530991366,46.33318125,client2
-23.01911,-44.53703,14,0.1455438,0.0480524,-0.05729342,853,12.23,63.92157,14.51865,4.067711,8.949019,29.05506,41.96078,48200,obd-16-van-circuito-t1,van,eletronuclear,1812.099,0.0009999999999763531,-8264.450516628282,-1513.3629516323333,48.02158819444444,client2
-23.01913,-44.53706,13,-0.05660202,-0.09862381,-0.08675816,850,11.72,63.92157,14.04908,3.898085,8.949019,29.98524,42.35294,49400,obd-16-van-circuito-t1,van,eletronuclear,1813.126,0.0,-8267.520287857138,-1515.5868501651762,46.01905902777778,client2
-23.01916,-44.53708,13,-0.2159203,0.09031093,0.1683556,858,12.13,63.92157,13.61714,4.034451,8.949019,31.03422,41.17647,48800,obd-16-van-circuito-t1,van,eletronuclear,1814.087,0.0009999999999763531,-8269.566290910512,-1518.9226979642638,47.628935416666664,client2
-23.01916,-44.53708,13,0.07202584,0.3099533,0.5075794,849,12.32,63.92157,13.61714,4.097645,8.949019,31.52033,42.35294,49600,obd-16-van-circuito-t1,van,eletronuclear,1814.188,0.0,-8269.566290910512,-1518.9226979642638,48.374975694444444,client2
-23.01918,-44.53711,13,-0.007408615,-0.09094272,-0.5324613,851,11.95,63.92157,13.01125,3.974583,8.949019,30.57369,43.13726,48400,obd-16-van-circuito-t1,van,eletronuclear,1815.096,0.0009999999999763531,-8272.636061190386,-1521.1465964971067,46.922160416666664,client2
-23.01918,-44.53711,12,0.1570471,-0.1933818,-0.2122233,852,11.65,63.92157,13.01125,3.874803,8.949019,32.29,42.7451,47200,obd-16-van-circuito-t1,van,eletronuclear,1815.138,0.0,-8272.636061190386,-1521.1465964971067,45.74420208333333,client2
-23.0192,-44.53713,11,-0.05351316,0.05916507,-0.02491821,856,11.93,63.92157,11.61367,3.967931,8.949019,36.07207,42.7451,48600,obd-16-van-circuito-t1,van,eletronuclear,1816.034,0.0010000000002037268,-8274.682369991773,-1523.3704950303033,46.84362986111111,client2
-23.0192,-44.53713,10,0.03404437,-0.09057303,0.1792656,851,12.03,63.92157,11.61367,4.001191,8.949019,40.01188,42.35294,48600,obd-16-van-circuito-t1,van,eletronuclear,1816.129,0.0009999999999763531,-8274.682369991773,-1523.3704950303033,47.2362826388889,client2
-23.01921,-44.53716,8,0.238569,-0.02230393,0.1074071,853,12.16,63.92157,7.819663,4.044429,8.949019,50.55533,42.7451,48600,obd-16-van-circuito-t1,van,eletronuclear,1817.056,0.0,-8277.75244624907,-1524.4824442969016,47.746731249999996,client2
-23.01921,-44.53716,7,0.238569,-0.02230393,0.1074071,853,12.16,63.92157,7.819663,4.044429,8.949019,50.55533,42.7451,48600,obd-16-van-circuito-t1,van,eletronuclear,1817.056,0.0,-8277.75244624907,-1524.4824442969016,47.746731249999996,client2
-23.01921,-44.53716,7,-0.1568319,-0.05493065,-0.1686175,852,12.18,63.92157,7.819663,4.051081,8.949019,57.87255,42.7451,48200,obd-16-van-circuito-t1,van,eletronuclear,1817.101,0.0,-8277.75244624907,-1524.4824442969016,47.825261805555556,client2
-23.01922,-44.53717,4,0.006518115,0.1530748,0.2422021,849,11.81,63.92157,2.749336,3.928019,8.949019,98.2004,43.13726,49000,obd-16-van-circuito-t1,van,eletronuclear,1818.072,0.0,-8278.775600384393,-1525.5943935631462,46.372446527777775,client2
-23.01922,-44.53717,2,0.006518115,0.1530748,0.2422021,849,11.81,63.92157,2.749336,3.928019,8.949019,98.2004,43.13726,49000,obd-16-van-circuito-t1,van,eletronuclear,1818.073,0.0010000000002037268,-8278.775600384393,-1525.5943935631462,46.372446527777775,client2
-23.01922,-44.53717,2,-0.1059316,0.096932,0.01536437,853,12.03,63.92157,2.749336,4.001191,8.949019,200.0594,42.7451,47800,obd-16-van-circuito-t1,van,eletronuclear,1818.112,0.0,-8278.775600384393,-1525.5943935631462,47.2362826388889,client2
-23.01922,-44.53717,0,-0.09016483,-0.1126115,0.02477989,858,12.39,63.92157,0.09333503,4.120927,8.949019,0.0,42.35294,49600,obd-16-van-circuito-t1,van,eletronuclear,1822.06,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,48.64983263888889,client2
-23.01922,-44.53717,0,-0.02736385,0.09305594,0.1034854,849,12.18,63.92157,0.05071741,4.051081,8.949019,0.0,43.13726,48800,obd-16-van-circuito-t1,van,eletronuclear,1823.168,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.825261805555556,client2
-23.01922,-44.53717,0,0.0634589,0.01475341,-0.08555461,859,12.2,63.92157,0.005842526,4.057734,8.949019,0.0,41.56863,48600,obd-16-van-circuito-t1,van,eletronuclear,1825.155,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.90380416666667,client2
-23.01922,-44.53717,0,-0.6035465,0.3386165,-0.05167211,857,12.32,63.92157,0.00108805,4.097645,8.949019,0.0,41.17647,47600,obd-16-van-circuito-t1,van,eletronuclear,1826.139,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,48.374975694444444,client2
-23.01922,-44.53717,0,0.08309022,-0.02387652,0.02638866,852,11.9,63.92157,2.157795e-07,3.957953,8.949019,0.0,45.4902,50000,obd-16-van-circuito-t1,van,eletronuclear,1835.08,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,46.72583402777777,client2
-23.01922,-44.53717,0,0.2153095,-0.04114683,-0.2286847,853,11.65,63.92157,3.201625e-08,3.874803,8.949019,0.0,45.4902,50600,obd-16-van-circuito-t1,van,eletronuclear,1837.089,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,45.74420208333333,client2
-23.01922,-44.53717,0,0.06252208,-0.03203661,0.05396971,855,11.51,63.92157,4.642087e-10,3.828238,8.949019,0.0,44.70588,48400,obd-16-van-circuito-t1,van,eletronuclear,1841.179,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,45.194476388888894,client2
-23.01922,-44.53717,0,-0.06749369,-0.07208025,-0.2612799,853,11.57,63.92157,1.160315e-12,3.848195,8.949019,0.0,43.92157,49000,obd-16-van-circuito-t1,van,eletronuclear,1846.119,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,45.43007986111111,client2
-23.01922,-44.53717,0,-0.2248585,0.1724896,-0.08006607,849,11.86,63.92157,3.072629e-13,3.944649,8.949019,0.0,44.70588,50000,obd-16-van-circuito-t1,van,eletronuclear,1848.032,0.8350000000000364,-8278.775600384393,-1525.5943935631462,46.56877291666667,client2
-23.01922,-44.53717,0,0.03500334,0.1137927,-0.3267388,857,11.78,63.92157,3.072629e-13,3.918041,8.949019,0.0,44.70588,49000,obd-16-van-circuito-t1,van,eletronuclear,1848.199,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,46.25465069444444,client2
-23.01922,-44.53717,0,-0.09247583,0.03345297,-0.01368429,852,12.23,63.92157,1.100518e-13,4.067711,8.949019,0.0,45.09804,50400,obd-16-van-circuito-t1,van,eletronuclear,1849.169,0.0010000000002037268,-8278.775600384393,-1525.5943935631462,48.02158819444444,client2
-23.01922,-44.53717,0,0.08245882,0.07376293,0.0702782,852,11.98,63.92157,1.950233e-14,3.984561,8.949019,0.0,44.31372,49600,obd-16-van-circuito-t1,van,eletronuclear,1850.171,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.03995625,client2
-23.01922,-44.53717,0,-0.02534223,0.112707,0.06625371,850,11.93,63.92157,1.950233e-14,3.967931,8.949019,0.0,44.31372,49000,obd-16-van-circuito-t1,van,eletronuclear,1850.195,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,46.84362986111111,client2
-23.01922,-44.53717,0,0.1549655,-0.1505106,0.10036,855,11.88,63.92157,1.950233e-14,3.951301,8.949019,0.0,44.31372,49600,obd-16-van-circuito-t1,van,eletronuclear,1857.19,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,46.64730347222222,client2
-23.01922,-44.53717,0,0.265595,0.09512027,-1.741137,858,12.21,63.92157,1.950233e-14,4.061059,8.949019,0.0,41.56863,47400,obd-16-van-circuito-t1,van,eletronuclear,1860.151,0.0,-8278.775600384393,-1525.5943935631462,47.94305763888889,client2
-23.01922,-44.53717,0,0.2452806,0.5216172,-0.04891884,849,12.11,63.92157,1.950233e-14,4.027799,8.949019,0.0,41.96078,48000,obd-16-van-circuito-t1,van,eletronuclear,1861.142,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.55040486111111,client2
-23.01922,-44.53717,0,0.04878039,-0.08964572,-0.1037714,851,12.31,63.92157,1.950233e-14,4.094319,8.949019,0.0,42.35294,48600,obd-16-van-circuito-t1,van,eletronuclear,1863.174,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,48.335710416666664,client2
-23.01922,-44.53717,0,-0.05084363,0.0249345,-0.03987776,851,12.09,63.92157,1.950233e-14,4.021147,8.949019,0.0,42.7451,49200,obd-16-van-circuito-t1,van,eletronuclear,1864.227,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.47187430555555,client2
-23.01922,-44.53717,0,-0.00920121,-0.2412016,0.6621504,846,11.97,63.92157,1.950233e-14,3.981235,8.949019,0.0,43.92157,51000,obd-16-van-circuito-t1,van,eletronuclear,1866.516,0.004000000000132786,-8278.775600384393,-1525.5943935631462,47.000690972222216,client2
-23.01922,-44.53717,0,-0.0909577,0.08986077,-0.6113908,853,11.85,63.92157,1.950233e-14,3.941323,8.949019,0.0,42.7451,48400,obd-16-van-circuito-t1,van,eletronuclear,1866.662,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,46.529507638888894,client2
-23.01922,-44.53717,0,-0.3503066,-0.01565662,0.1082794,853,12.15,63.92157,1.950233e-14,4.041103,8.949019,0.0,42.7451,47600,obd-16-van-circuito-t1,van,eletronuclear,1867.174,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.707465972222224,client2
-23.01922,-44.53717,0,-0.2375817,-0.06473415,0.4079165,851,11.81,63.92157,1.950233e-14,3.928019,8.949019,0.0,43.13726,48800,obd-16-van-circuito-t1,van,eletronuclear,1868.109,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,46.372446527777775,client2
-23.01922,-44.53717,0,-0.2193138,0.1413031,0.3464646,846,11.76,63.92157,1.950233e-14,3.911389,8.949019,0.0,44.31372,50200,obd-16-van-circuito-t1,van,eletronuclear,1868.176,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,46.17612013888889,client2
-23.01922,-44.53717,0,0.02411163,0.008839666,-0.3601394,854,11.95,63.92157,1.950233e-14,3.974583,8.949019,0.0,42.7451,48800,obd-16-van-circuito-t1,van,eletronuclear,1869.33,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,46.922160416666664,client2
-23.01922,-44.53717,0,0.1169152,0.04215668,0.4327212,850,11.62,63.92157,1.950233e-14,3.864825,8.949019,0.0,43.52941,49600,obd-16-van-circuito-t1,van,eletronuclear,1870.159,0.0010000000002037268,-8278.775600384393,-1525.5943935631462,45.62640625,client2
-23.01922,-44.53717,0,-0.04187111,-0.00903553,0.3056924,850,12.02,63.92157,1.950233e-14,3.997865,8.949019,0.0,42.7451,49000,obd-16-van-circuito-t1,van,eletronuclear,1870.176,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,47.19701736111111,client2
-23.01922,-44.53717,0,-0.6755285,0.1708058,-1.056702,854,12.08,63.92157,1.950233e-14,4.017821,8.949019,0.0,43.52941,49600,obd-16-van-circuito-t1,van,eletronuclear,1871.174,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,47.43260902777777,client2
-23.01922,-44.53717,0,0.06159092,-0.144816,-0.05623723,854,11.68,63.92157,1.950233e-14,3.884781,8.949019,0.0,43.92157,50200,obd-16-van-circuito-t1,van,eletronuclear,1871.218,0.0,-8278.775600384393,-1525.5943935631462,45.86199791666667,client2
-23.01922,-44.53717,0,0.5350049,0.08158584,-0.4161123,847,12.04,63.92157,1.950233e-14,4.004517,8.949019,0.0,43.52941,49200,obd-16-van-circuito-t1,van,eletronuclear,1872.17,0.0,-8278.775600384393,-1525.5943935631462,47.27554791666667,client2
-23.01922,-44.53717,0,-0.1408446,-0.03673218,0.1954886,852,12.03,63.92157,1.950233e-14,4.001191,8.949019,0.0,43.92157,47800,obd-16-van-circuito-t1,van,eletronuclear,1873.17,0.00200000000018008,-8278.775600384393,-1525.5943935631462,47.2362826388889,client2
-23.01922,-44.53717,0,-0.06674126,0.003135316,0.1126293,853,11.59,63.92157,1.950233e-14,3.854847,8.949019,0.0,43.13726,49400,obd-16-van-circuito-t1,van,eletronuclear,1874.07,0.0019999999999527063,-8278.775600384393,-1525.5943935631462,45.50861041666667,client2
-23.01922,-44.53717,0,0.0134275,0.08004187,-0.1028075,848,11.74,63.92157,1.950233e-14,3.904737,8.949019,0.0,44.70588,49600,obd-16-van-circuito-t1,van,eletronuclear,1874.164,0.0009999999999763531,-8278.775600384393,-1525.5943935631462,46.09758958333333,client2
